Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Oklahoma State,Alex Conover,All,810,132,92.2,105.6,110.0,54.5%,5.4°,10.3°,34.8,9.8%,13,0.415,.364,0.541,.499,49.2%,22.7%,25.0%,37.7%,60.9%,91.0%,18.8%,18.0%,106.0
Georgia,Ty Peeples,All,71,6,89.8,100.1,101.4,33.3%,28.8°,42.5°,16.7,0.0%,0,0.4,.128,0.539,.330,33.3%,33.3%,16.7%,33.8%,61.3%,63.2%,12.5%,41.7%,135.0
USC Beaufort,Luke Doty,All,38,6,96.9,99.6,100.0,66.7%,18.6°,27.2°,83.3,33.3%,2,0.375,.241,0.539,.500,16.7%,33.3%,50.0%,36.8%,83.3%,90.0%,15.4%,14.3%,154.0
Florida Southern,Cory Filley,All,53,10,87.4,101.4,101.9,50.0%,2.3°,9.5°,50.0,0.0%,0,0.5,.413,0.539,.519,50.0%,10.0%,40.0%,37.7%,69.6%,93.8%,13.3%,15.0%,146.0
Texas,Carson Tinney,All,672,92,96.0,112.9,116.4,58.7%,16.8°,17.9°,42.4,20.7%,19,0.364,.362,0.538,.546,30.4%,31.5%,31.5%,33.6%,54.4%,85.8%,18.3%,23.5%,104.0
SIUE,Terrick Thompson-Allen,All,263,49,89.6,103.5,110.3,40.8%,11.6°,14.0°,36.7,6.1%,3,0.365,.258,0.537,.399,38.8%,22.4%,30.6%,49.4%,78.2%,77.9%,28.8%,30.0%,98.0
Eastern Illinois,Luke Melton,All,69,6,90.2,101.2,102.5,50.0%,11.9°,14.4°,66.7,0.0%,0,0.364,.331,0.537,.445,33.3%,16.7%,50.0%,17.4%,30.0%,66.7%,7.7%,25.0%,108.0
Bellarmine,AJ Swader,All,188,49,91.9,104.5,109.8,59.2%,10.8°,13.7°,51.0,12.2%,6,0.418,.380,0.536,.500,36.7%,26.5%,34.7%,52.7%,75.0%,85.7%,34.6%,17.2%,103.0
Hendrix,Austin Rabago,All,63,17,82.5,97.0,99.3,23.5%,-4.3°,-0.1°,17.6,0.0%,0,0.5,.329,0.536,.372,76.5%,5.9%,17.6%,46.0%,82.6%,94.7%,25.0%,13.8%,124.0
Illinois Springfield,Tyler Thompson,All,26,7,84.7,93.9,97.5,14.3%,9.6°,5.0°,57.1,0.0%,0,0.571,.596,0.536,.593,42.9%,0.0%,57.1%,61.5%,81.8%,88.9%,46.7%,18.8%,70.0
Le Moyne,Adam Sullivan,All,170,23,90.3,103.7,106.7,47.8%,7.4°,21.2°,47.8,8.7%,2,0.387,.337,0.536,.488,39.1%,21.7%,34.8%,38.8%,63.6%,79.6%,18.3%,22.7%,115.0
Abilene Christian,Maddox Miesse,All,257,36,89.7,103.1,103.6,38.9%,20.7°,19.2°,38.9,8.3%,3,0.383,.280,0.535,.436,33.3%,36.1%,27.8%,35.0%,62.9%,89.4%,15.8%,23.3%,131.0
UMass,Braden Sullivan,All,126,32,90.3,105.0,106.8,43.8%,11.3°,16.6°,53.1,9.4%,3,0.472,.427,0.534,.552,31.2%,18.8%,46.9%,46.0%,70.0%,85.7%,24.2%,15.5%,111.0
Fresno Pacific,Chris Clement,All,92,19,90.5,102.5,104.7,63.2%,7.5°,10.8°,36.8,5.3%,1,0.5,.427,0.534,.518,42.1%,21.1%,36.8%,39.1%,65.7%,95.7%,22.8%,8.3%,95.0
Arkansas-Pine Bluff,Aaron Grant,All,101,23,92.0,105.2,111.1,39.1%,18.1°,15.3°,56.5,4.3%,1,0.448,.367,0.534,.459,17.4%,21.7%,56.5%,43.6%,65.7%,82.6%,31.8%,34.1%,41.0
Campbell,Jett Music,All,570,67,94.4,110.3,112.1,65.7%,21.9°,23.6°,43.3,34.3%,23,0.305,.323,0.533,.553,20.9%,49.3%,25.4%,38.1%,62.0%,75.7%,20.0%,31.3%,97.0
Portland,Trey Swygart,All,263,35,94.2,108.0,112.7,51.4%,11.2°,10.6°,48.6,5.7%,2,0.426,.349,0.533,.490,40.0%,28.6%,31.4%,32.3%,57.1%,88.3%,15.8%,27.1%,107.0
Mercer,Chris Katz,All,695,133,91.5,107.2,114.6,47.4%,22.1°,17.3°,41.4,16.5%,22,0.365,.358,0.533,.537,24.8%,39.1%,27.8%,37.1%,66.8%,92.6%,16.7%,13.6%,144.0
UT Tyler,Luke Smith,All,55,13,80.5,95.2,96.9,15.4%,16.6°,6.3°,7.7,0.0%,0,0.462,.357,0.531,.449,46.2%,30.8%,7.7%,40.0%,71.4%,93.3%,20.6%,18.2%,165.0
Texas Tech,AJ Goytia,All,84,6,100.9,107.9,109.6,66.7%,19.7°,20.8°,66.7,33.3%,2,0.273,.352,0.53,.632,16.7%,50.0%,33.3%,28.6%,52.9%,88.9%,12.0%,20.8%,75.0
UVa Wise,Jake Smith,All,98,11,88.6,103.8,107.3,45.5%,23.8°,23.4°,54.5,36.4%,4,0.3,.264,0.53,.450,18.2%,63.6%,18.2%,34.7%,62.2%,82.6%,18.0%,23.5%,104.0
Nicholls,Caston Thompson,All,520,93,91.7,105.6,107.7,57.0%,15.5°,19.2°,40.9,14.0%,13,0.365,.342,0.529,.495,30.1%,33.3%,29.0%,44.6%,76.8%,82.4%,23.3%,26.7%,120.0
Wingate,Tanner McCammon,All,112,21,94.4,103.8,109.3,66.7%,10.7°,10.0°,28.6,9.5%,2,0.391,.332,0.529,.477,52.4%,38.1%,9.5%,41.1%,72.7%,87.5%,20.6%,23.9%,102.0
Army,JoJo Overbeek,All,634,81,92.1,107.7,112.9,51.9%,17.2°,22.1°,39.5,17.3%,14,0.34,.321,0.529,.531,29.6%,40.7%,23.5%,30.9%,54.9%,84.2%,12.3%,20.4%,136.0
Taylor,Sam Gladd,All,55,11,85.2,100.3,102.8,45.5%,15.0°,19.1°,54.5,9.1%,1,0.333,.330,0.529,.491,27.3%,36.4%,36.4%,43.6%,83.3%,86.7%,24.3%,20.8%,98.0
Gardner-Webb,Drew Ripepi,All,153,27,94.7,106.2,107.9,63.0%,10.7°,8.8°,29.6,7.4%,2,0.406,.425,0.528,.522,48.1%,22.2%,29.6%,44.4%,68.6%,85.4%,24.1%,20.6%,98.0
Middle Georgia State,Tate Abbott,All,29,7,85.7,101.0,102.4,57.1%,28.4°,20.2°,42.9,0.0%,0,0.375,.312,0.528,.423,14.3%,28.6%,42.9%,51.7%,76.5%,92.3%,16.7%,13.3%,88.0
Texas Tech,Logan Hughes,All,703,129,96.8,108.7,113.4,67.4%,9.1°,12.8°,25.6,11.6%,15,0.388,.368,0.528,.520,46.5%,26.4%,21.7%,42.8%,69.3%,86.6%,21.5%,17.3%,119.0
Saint Mary's (CA),Micah Nicholson,All,101,20,84.2,99.1,101.9,25.0%,4.9°,12.0°,25.0,0.0%,0,0.478,.320,0.528,.396,65.0%,10.0%,25.0%,50.5%,65.9%,96.6%,38.6%,5.9%,90.0
Fairleigh Dickinson,Hunter Ray,All,60,8,91.7,103.6,103.9,62.5%,4.3°,11.3°,12.5,0.0%,0,0.385,.264,0.528,.385,75.0%,12.5%,12.5%,51.7%,83.3%,80.0%,38.1%,35.5%,72.0
Pacific (OR),Trevor Kazahaya,All,49,6,88.3,101.5,101.8,33.3%,28.3°,19.9°,33.3,16.7%,1,0.333,.257,0.526,.408,16.7%,66.7%,16.7%,36.7%,66.7%,91.7%,19.4%,16.7%,144.0
Mercer,Eli Stephens,All,589,80,92.9,106.4,108.8,56.2%,15.8°,22.1°,53.8,17.5%,14,0.342,.331,0.526,.512,26.2%,38.8%,32.5%,40.9%,68.3%,79.3%,22.1%,31.1%,117.0
Western Michigan,Tanner Mally,All,253,61,82.1,96.0,101.7,9.8%,2.4°,6.6°,39.3,0.0%,0,0.5,.350,0.525,.405,55.7%,11.5%,29.5%,47.4%,71.1%,90.1%,28.1%,10.8%,101.0
Mercer,Parker Dastou,All,41,8,81.5,87.7,88.6,12.5%,4.2°,-9.7°,62.5,0.0%,0,0.5,.503,0.525,.553,37.5%,0.0%,62.5%,26.8%,52.9%,88.9%,8.3%,9.1%,140.0
Mississippi Valley,Stephan Landaz,All,61,9,81.6,89.0,91.0,0.0%,19.4°,-,22.2,0.0%,0,0.455,.216,0.524,.332,33.3%,22.2%,22.2%,42.6%,72.0%,77.8%,22.2%,30.8%,129.0
Texas A&M,Caden Sorrell,All,709,116,94.8,107.8,114.5,60.3%,15.9°,11.8°,41.4,16.4%,19,0.359,.338,0.523,.468,32.8%,28.4%,30.2%,50.8%,77.3%,76.4%,29.8%,30.0%,90.0
NC State,Preston Bonn,All,72,9,91.5,108.3,112.5,55.6%,21.9°,26.9°,44.4,22.2%,2,0.273,.294,0.523,.564,22.2%,44.4%,11.1%,31.9%,54.5%,83.3%,22.0%,30.4%,76.0
Saint Joseph's,Blake Primrose,All,708,111,93.9,106.9,112.1,57.7%,26.2°,28.6°,49.5,24.3%,27,0.368,.350,0.523,.562,14.4%,51.4%,29.7%,39.5%,69.9%,86.2%,15.7%,19.6%,137.0
Georgia Southern,John Davis,All,68,11,91.8,98.3,98.3,27.3%,7.6°,14.4°,45.5,9.1%,1,0.4,.203,0.522,.236,45.5%,27.3%,27.3%,44.1%,59.5%,90.9%,25.8%,23.3%,75.0
Illinois State,Graham Mastros,All,497,81,90.1,104.5,107.8,43.2%,9.7°,14.7°,38.3,9.9%,8,0.414,.292,0.522,.398,39.5%,30.9%,27.2%,42.9%,68.7%,75.1%,17.5%,29.1%,113.0
Middle Tennessee,Layne Akers,All,143,32,90.6,107.2,107.5,37.5%,3.4°,8.9°,25.0,3.1%,1,0.45,.300,0.521,.350,62.5%,15.6%,21.9%,41.3%,61.1%,90.9%,21.1%,16.9%,94.0
Lee,Braden Gabel,All,36,12,76.7,91.1,91.6,0.0%,7.8°,-,33.3,0.0%,0,0.5,.341,0.521,.437,41.7%,25.0%,16.7%,47.2%,57.9%,90.9%,35.3%,11.8%,68.0
UC Riverside,Esteban Sepulveda,All,116,18,88.8,98.0,99.0,33.3%,8.4°,6.9°,22.2,0.0%,0,0.393,.205,0.521,.295,55.6%,22.2%,16.7%,37.1%,62.3%,78.8%,15.9%,30.2%,89.0
Texas A&M,Blake Binderup,All,303,32,90.7,104.4,111.1,50.0%,18.0°,17.3°,46.9,15.6%,5,0.339,.211,0.52,.357,31.2%,40.6%,25.0%,39.9%,66.7%,62.2%,18.5%,43.8%,100.0
Purdue,Dylan Drake,All,383,67,88.4,102.1,104.8,38.8%,15.2°,19.9°,53.7,7.5%,5,0.42,.337,0.519,.436,32.8%,26.9%,37.3%,44.9%,70.4%,81.7%,22.5%,27.3%,117.0
Saint Peter's,Stephen Polizzi,All,92,19,91.6,105.7,107.7,47.4%,9.7°,19.7°,63.2,21.1%,4,0.333,.411,0.519,.595,31.6%,36.8%,26.3%,39.1%,55.6%,95.0%,28.6%,22.2%,50.0
Pittsburgh,Lorenzo Carrier,All,649,87,97.3,113.8,116.1,62.1%,12.2°,8.7°,25.3,14.9%,13,0.38,.310,0.519,.472,42.5%,27.6%,24.1%,39.1%,66.5%,82.7%,19.7%,30.3%,109.0
Texas Tech,Jesse Rusinek,All,411,86,90.8,104.1,106.7,45.3%,8.0°,9.1°,43.0,4.7%,4,0.449,.399,0.518,.475,44.2%,14.0%,36.0%,42.8%,64.3%,91.3%,23.3%,13.1%,101.0
Cincinnati,Quinton Coats,All,909,134,98.2,111.5,114.4,67.2%,12.4°,13.9°,40.3,23.9%,32,0.356,.354,0.518,.520,39.6%,29.9%,23.9%,42.6%,71.5%,81.9%,21.2%,26.9%,111.0
Lindsey Wilson,Bryce Sidler,All,57,14,84.5,97.4,98.3,21.4%,13.6°,7.2°,35.7,0.0%,0,0.5,.359,0.517,.403,42.9%,21.4%,35.7%,47.4%,80.0%,90.0%,21.9%,11.1%,92.0
Purdue,Brandon Rogers,All,308,54,85.9,103.4,109.4,40.7%,12.8°,14.1°,33.3,7.4%,4,0.417,.273,0.515,.401,42.6%,25.9%,22.2%,52.3%,76.9%,80.0%,30.9%,25.5%,96.0
Western Kentucky,Lane Arroyos,All,624,101,91.9,103.9,112.2,47.5%,16.0°,8.4°,37.6,5.0%,5,0.398,.336,0.515,.446,39.6%,22.8%,29.7%,35.4%,58.9%,85.4%,13.4%,17.2%,112.0
Mississippi State,Jacob Parker,All,461,79,91.1,110.5,114.1,50.6%,14.9°,12.1°,45.6,16.5%,13,0.378,.370,0.514,.501,39.2%,30.4%,27.8%,45.8%,77.2%,85.9%,24.9%,31.3%,76.0
High Point,Seojun Oh,All,607,100,90.0,105.1,110.0,46.0%,12.1°,16.3°,45.0,11.0%,11,0.37,.356,0.514,.486,36.0%,24.0%,36.0%,44.0%,70.1%,81.4%,24.3%,26.2%,101.0
SIUE,Josh Heyder,All,337,51,88.1,104.6,107.8,37.3%,15.6°,16.3°,23.5,9.8%,5,0.348,.246,0.513,.410,41.2%,37.3%,11.8%,35.6%,63.4%,83.1%,18.0%,23.3%,122.0
Pittsburgh,Carter Dierdorf,All,596,60,86.5,106.1,109.8,38.3%,20.4°,19.0°,40.0,15.0%,9,0.275,.301,0.513,.506,28.3%,35.0%,28.3%,29.9%,56.9%,85.8%,10.6%,18.5%,149.0
Arizona State,Dean Toigo,All,604,120,94.2,109.6,111.7,51.7%,14.0°,8.6°,32.5,13.3%,16,0.371,.336,0.513,.469,39.2%,33.3%,20.0%,46.4%,68.4%,92.8%,31.4%,20.7%,69.0
Western Illinois,Liam Bushey,All,317,64,89.2,107.4,109.9,42.2%,15.3°,13.0°,39.1,14.1%,9,0.37,.334,0.513,.483,37.5%,32.8%,23.4%,42.3%,71.0%,88.6%,23.8%,22.4%,121.0
Texas State,Ethan Farris,All,278,45,91.5,102.5,110.5,48.9%,12.9°,11.8°,44.4,11.1%,5,0.381,.253,0.512,.343,35.6%,17.8%,31.1%,52.2%,73.0%,83.3%,37.4%,27.6%,67.0
Mercer,Titan Kamaka,All,545,112,88.9,105.6,109.5,39.3%,12.4°,11.3°,35.7,6.2%,7,0.417,.309,0.512,.408,44.6%,25.0%,25.9%,43.3%,72.4%,87.5%,19.9%,18.2%,115.0
Louisiana Tech,Matt Houston,All,379,46,90.8,105.1,109.6,45.7%,20.8°,21.3°,37.0,15.2%,7,0.312,.281,0.512,.456,30.4%,41.3%,21.7%,33.0%,54.4%,81.5%,15.7%,20.0%,92.0
Grand Canyon,Trevor Schmidt,All,348,68,90.4,105.6,109.4,39.7%,15.1°,14.9°,36.8,10.3%,7,0.381,.330,0.511,.447,35.3%,27.9%,29.4%,54.9%,88.7%,84.9%,31.6%,27.7%,93.0
East Tennessee State,Tristan Curless,All,583,114,92.1,104.2,110.7,50.9%,13.5°,15.9°,46.5,10.5%,12,0.39,.351,0.511,.492,31.6%,28.9%,35.1%,48.5%,77.1%,81.5%,26.7%,25.1%,116.0
Centre,Aaron Lopez,All,42,11,80.5,94.6,95.8,9.1%,6.0°,23.2°,18.2,0.0%,0,0.364,.180,0.511,.212,54.5%,18.2%,18.2%,38.1%,72.2%,100.0%,12.5%,0.0%,141.0
Old Dominion,Brody Connors,All,39,9,91.6,103.2,103.9,44.4%,13.9°,-0.7°,22.2,0.0%,0,0.545,.364,0.511,.359,44.4%,22.2%,33.3%,43.6%,58.8%,80.0%,31.8%,23.5%,88.0
Georgia Tech,Alex Hernandez,All,712,95,94.8,107.0,112.2,60.0%,7.2°,14.2°,35.8,13.7%,13,0.381,.333,0.511,.476,49.5%,27.4%,22.1%,34.6%,56.1%,84.3%,16.0%,24.4%,89.0
Lander,Zach Cowart,All,153,24,82.7,98.0,101.2,16.7%,14.7°,18.9°,25.0,0.0%,0,0.379,.238,0.51,.372,50.0%,29.2%,16.7%,32.7%,56.7%,91.2%,17.2%,16.0%,102.0
Alabama State,Niguel Jenkins,All,223,35,91.0,104.6,106.3,57.1%,27.8°,23.9°,37.1,14.3%,5,0.373,.232,0.51,.389,20.0%,42.9%,20.0%,41.7%,59.3%,79.6%,29.5%,28.0%,62.0
Georgia Tech,Drew Burress,All,772,137,93.7,109.1,118.1,59.1%,18.7°,17.5°,34.3,14.6%,20,0.366,.342,0.509,.492,33.6%,29.2%,29.2%,37.6%,63.2%,90.8%,18.8%,21.4%,113.0
San Jose State,Alex Fernandes,All,405,66,89.2,103.3,105.0,39.4%,7.7°,9.9°,31.8,6.1%,4,0.385,.305,0.509,.445,47.0%,24.2%,24.2%,38.3%,62.4%,86.7%,18.8%,17.4%,118.0
Connecticut,Jackson Marshall,All,594,117,92.4,108.5,113.9,53.0%,14.2°,18.4°,41.0,17.9%,21,0.394,.398,0.508,.557,35.9%,30.8%,31.6%,46.5%,74.5%,90.3%,28.1%,19.2%,81.0
Illinois State,Brayden Bakes,All,492,107,91.7,105.6,111.2,46.7%,22.9°,17.6°,43.0,11.2%,12,0.386,.333,0.508,.458,21.5%,34.6%,33.6%,49.0%,76.2%,83.3%,22.2%,23.7%,127.0
NC State,Ty Head,All,794,110,87.8,102.6,106.9,37.3%,15.9°,13.8°,36.4,8.2%,9,0.32,.304,0.508,.485,40.9%,31.8%,21.8%,33.0%,53.9%,93.0%,16.9%,9.9%,109.0
Gardner-Webb,Alejandro Sanchez,All,69,11,89.2,100.1,103.6,18.2%,17.0°,27.0°,27.3,9.1%,1,0.312,.204,0.508,.333,45.5%,18.2%,18.2%,42.0%,69.7%,69.6%,16.7%,37.9%,64.0
Tennessee Wesleyan,Kolton Reynolds,All,245,38,91.6,104.9,107.0,50.0%,7.7°,10.3°,39.5,0.0%,0,0.444,.310,0.507,.397,36.8%,15.8%,44.7%,42.4%,81.6%,81.7%,20.9%,28.8%,136.0
William Carey,Jayden Mark,All,195,36,86.1,101.2,102.4,44.4%,14.3°,13.6°,47.2,8.3%,3,0.439,.391,0.507,.510,30.6%,25.0%,38.9%,35.9%,58.2%,87.0%,20.7%,18.6%,110.0
North Alabama,Nash Rippen,All,709,92,93.5,111.5,117.7,53.3%,17.1°,16.8°,37.0,23.9%,22,0.32,.309,0.507,.504,30.4%,33.7%,26.1%,39.6%,68.8%,73.6%,16.5%,33.5%,111.0
Georgia Tech,Kent Schmidt,All,645,86,90.5,104.1,108.5,45.3%,8.1°,11.7°,34.9,11.6%,10,0.369,.329,0.506,.488,43.0%,27.9%,24.4%,30.1%,50.8%,89.1%,11.2%,15.5%,103.0
Xavier,Clay Burdette,All,510,94,93.2,111.4,116.1,54.3%,6.2°,14.0°,37.2,18.1%,17,0.358,.331,0.506,.457,44.7%,22.3%,30.9%,44.7%,70.8%,83.1%,23.9%,27.6%,88.0
Kansas,Tyson Leblanc,All,649,108,92.5,105.0,107.9,46.3%,14.7°,16.3°,44.4,10.2%,11,0.377,.346,0.505,.479,32.4%,26.9%,33.3%,44.8%,69.8%,91.1%,22.7%,15.1%,87.0
Mercer,Braydon Kersey,All,642,99,93.2,109.3,113.7,52.5%,12.4°,17.3°,35.4,23.2%,23,0.343,.314,0.505,.473,41.4%,32.3%,20.2%,44.9%,67.3%,76.0%,29.0%,32.3%,89.0
Rochester Christian (MI),Cael Kuzinski,All,30,6,84.9,95.9,96.2,33.3%,11.6°,21.4°,33.3,0.0%,0,0.429,.414,0.505,.427,66.7%,16.7%,16.7%,40.0%,60.0%,88.9%,20.0%,16.7%,144.0
Omaha,Jackson Trout,All,484,94,89.6,105.2,111.1,42.6%,11.8°,5.5°,26.6,5.3%,5,0.44,.319,0.505,.389,42.6%,26.6%,25.5%,41.3%,61.7%,91.7%,25.2%,14.5%,89.0
The Citadel,Michael Gibson,All,353,60,89.8,104.7,111.5,38.3%,3.3°,8.6°,30.0,5.0%,3,0.41,.285,0.504,.381,53.3%,26.7%,20.0%,38.8%,63.6%,80.2%,21.9%,27.0%,96.0
Florida,Brendan Lawson,All,648,86,97.6,113.8,115.8,66.3%,17.7°,19.0°,39.5,27.9%,24,0.303,.385,0.504,.590,30.2%,36.0%,26.7%,33.5%,55.6%,88.1%,15.8%,19.8%,102.0
Manhattan,Trevor Hansen,All,54,6,95.9,107.7,107.8,50.0%,15.5°,34.1°,33.3,33.3%,2,0.333,.188,0.504,.460,33.3%,50.0%,0.0%,57.4%,83.3%,75.0%,36.7%,35.5%,47.0
Indiana State,Weston Fulk,All,128,23,92.3,110.1,111.8,47.8%,23.8°,21.0°,43.5,21.7%,5,0.375,.298,0.504,.463,26.1%,34.8%,26.1%,48.4%,69.0%,69.4%,22.8%,32.3%,96.0
Anderson (SC),Adams Faucett,All,114,19,82.0,95.9,97.0,10.5%,-0.9°,7.9°,42.1,0.0%,0,0.478,.381,0.504,.431,52.6%,5.3%,42.1%,33.3%,52.9%,85.2%,17.5%,15.8%,98.0
Fresno Pacific,Gabriel Henderson,All,125,17,88.4,103.9,105.0,47.1%,12.4°,14.2°,23.5,11.8%,2,0.364,.293,0.504,.442,41.2%,35.3%,17.6%,32.8%,56.9%,89.7%,16.2%,22.0%,174.0
Tarleton State,Rayner Heinrich,All,502,106,90.9,105.9,107.8,49.1%,5.3°,7.5°,31.1,4.7%,5,0.405,.298,0.504,.384,53.8%,16.0%,23.6%,46.8%,65.1%,86.9%,30.7%,20.9%,101.0
Western Kentucky,Cael Frost,All,344,54,95.2,109.6,113.0,59.3%,7.1°,10.9°,37.0,7.4%,4,0.42,.367,0.503,.482,42.6%,14.8%,33.3%,40.1%,66.0%,74.3%,17.8%,27.5%,113.0
Centre,Ayden Lohr,All,38,11,87.4,102.8,103.5,27.3%,-3.7°,9.7°,36.4,0.0%,0,0.5,.312,0.502,.321,45.5%,18.2%,36.4%,39.5%,66.7%,91.7%,15.0%,6.7%,141.0
Georgia Southwestern,Drake Harman,All,131,20,84.1,98.2,99.0,35.0%,12.2°,32.0°,45.0,5.0%,1,0.391,.152,0.502,.400,40.0%,20.0%,30.0%,32.1%,58.8%,83.3%,15.0%,21.4%,106.0
UVa Wise,Joshua Morgan,All,81,14,87.4,99.5,101.1,35.7%,22.2°,0.0°,21.4,0.0%,0,0.444,.239,0.502,.314,28.6%,42.9%,28.6%,42.0%,62.9%,86.4%,26.1%,29.4%,86.0
Florida,Caden McDonald,All,200,35,94.1,111.7,114.7,65.7%,15.8°,14.1°,37.1,22.9%,8,0.34,.353,0.502,.526,42.9%,31.4%,17.1%,39.0%,63.8%,81.7%,17.0%,26.9%,107.0
Georgia,Tre Phelps,All,647,117,91.1,105.3,108.8,45.3%,12.8°,15.5°,37.6,11.1%,13,0.4,.353,0.502,.470,41.9%,22.2%,28.2%,43.1%,63.4%,87.4%,26.9%,21.1%,78.0
Wagner,Joseph Mennella,All,203,33,93.0,105.6,109.2,51.5%,22.5°,14.0°,45.5,6.1%,2,0.419,.309,0.502,.429,24.2%,36.4%,36.4%,38.9%,68.8%,78.1%,13.6%,25.3%,110.0
George Washington,Tyler Jones,All,52,9,84.2,98.0,100.3,33.3%,2.4°,3.8°,44.4,0.0%,0,0.417,.334,0.501,.371,44.4%,33.3%,22.2%,51.9%,83.3%,93.3%,35.3%,25.9%,58.0
Iowa,Gable Mitchell,All,605,122,87.9,100.6,106.3,32.8%,12.1°,14.2°,39.3,0.0%,0,0.415,.310,0.501,.391,37.7%,27.0%,32.8%,45.0%,67.3%,90.7%,22.5%,12.1%,126.0
Washington,Jackson Hotchkiss,All,611,89,96.3,111.6,115.3,65.2%,12.6°,18.0°,36.0,24.7%,22,0.352,.324,0.501,.493,37.1%,30.3%,27.0%,40.3%,67.5%,80.6%,21.2%,29.7%,109.0
Coppin State,Nelson Grajales,All,63,7,82.3,99.5,102.5,14.3%,-11.8°,9.2°,42.9,0.0%,0,0.4,.292,0.5,.440,57.1%,0.0%,42.9%,33.3%,56.5%,76.9%,20.0%,33.3%,135.0
New Orleans,Dylan Biddick,All,614,90,87.6,100.8,105.0,37.8%,14.7°,15.4°,38.9,5.6%,5,0.358,.279,0.499,.413,37.8%,35.6%,25.6%,41.0%,73.3%,82.0%,17.7%,25.4%,128.0
Milligan,Braxton Baird,All,70,12,89.8,102.3,102.7,50.0%,5.5°,22.9°,41.7,0.0%,0,0.333,.321,0.499,.475,41.7%,41.7%,16.7%,41.4%,71.9%,87.0%,15.8%,20.7%,124.0
Miami,Brandon DeGoti,All,60,8,86.9,101.2,102.5,37.5%,7.3°,12.9°,37.5,0.0%,0,0.417,.308,0.499,.398,50.0%,0.0%,37.5%,33.3%,55.6%,80.0%,15.2%,20.0%,130.0
UTSA,Caden Miller,All,683,123,90.7,103.9,106.8,44.7%,17.5°,14.3°,39.8,7.3%,9,0.38,.326,0.498,.457,34.1%,31.7%,30.9%,33.7%,57.3%,90.8%,15.0%,13.5%,124.0
Dallas Baptist,Jake Bennett,All,579,90,97.6,112.7,118.9,61.1%,4.2°,14.2°,31.1,20.0%,18,0.342,.342,0.497,.500,50.0%,25.6%,20.0%,38.7%,61.5%,86.8%,23.2%,26.3%,81.0
Georgia Tech,Carson Kerce,All,647,130,94.6,106.9,108.9,59.2%,10.3°,8.6°,33.1,6.9%,9,0.386,.363,0.497,.458,46.9%,27.7%,22.3%,42.3%,63.3%,93.2%,20.9%,16.4%,101.0
Mercer,Gabe Gonzalez,All,70,6,83.9,102.2,103.7,50.0%,2.3°,6.3°,16.7,0.0%,0,0.333,.234,0.497,.425,50.0%,16.7%,33.3%,34.3%,70.8%,64.7%,15.2%,37.5%,131.0
UT Tyler,Kaston Mason,All,85,9,89.6,101.6,102.6,33.3%,14.9°,18.9°,66.7,11.1%,1,0.467,.347,0.497,.428,22.2%,22.2%,55.6%,41.2%,77.4%,87.5%,20.4%,17.1%,142.0
Tennessee Wesleyan,Joshua Shelly,All,203,39,91.3,102.3,103.7,51.3%,24.9°,15.5°,43.6,10.3%,4,0.333,.306,0.497,.433,20.5%,41.0%,30.8%,44.8%,67.1%,94.5%,29.8%,16.5%,97.0
Arizona State,Coen Niclai,All,189,30,83.8,108.4,109.5,33.3%,16.1°,13.9°,40.0,13.3%,4,0.343,.271,0.496,.439,40.0%,26.7%,23.3%,38.6%,62.5%,88.0%,21.1%,24.7%,104.0
Texas,Anthony Pack Jr.,All,563,96,90.0,104.3,108.1,50.0%,10.7°,9.4°,38.5,4.2%,4,0.366,.342,0.496,.462,44.8%,19.8%,32.3%,39.1%,60.6%,90.3%,21.4%,17.7%,117.0
Nevada,Jacob Doyle,All,590,95,92.1,107.6,112.0,56.8%,13.8°,11.7°,33.7,13.7%,13,0.341,.310,0.494,.442,41.1%,22.1%,30.5%,39.2%,69.4%,82.9%,17.7%,27.3%,121.0
SIUE,Ryan Niedzwiedz,All,491,86,90.5,103.7,107.3,43.0%,19.3°,20.0°,40.7,7.0%,6,0.365,.341,0.493,.494,25.6%,32.6%,32.6%,42.2%,63.8%,84.8%,26.4%,19.8%,99.0
Wake Forest,Kade Lewis,All,630,117,91.3,105.8,109.6,47.9%,8.2°,7.0°,27.4,9.4%,11,0.368,.324,0.493,.452,50.4%,23.1%,19.7%,39.0%,61.3%,86.7%,22.3%,17.9%,108.0
Wagner,Lukas Torres,All,241,35,84.7,95.8,96.2,11.4%,5.6°,7.4°,42.9,0.0%,0,0.385,.326,0.493,.425,51.4%,11.4%,34.3%,32.4%,47.4%,100.0%,18.9%,3.8%,107.0
North Carolina,Jake Schaffner,All,648,118,89.9,103.8,108.8,49.2%,8.6°,12.9°,45.8,7.6%,9,0.382,.343,0.493,.474,40.7%,18.6%,37.3%,37.3%,59.9%,94.8%,19.2%,12.0%,122.0
Georgetown,Christian Hamilton,All,99,13,87.0,100.5,101.7,38.5%,14.1°,10.6°,30.8,7.7%,1,0.294,.254,0.493,.434,38.5%,53.8%,7.7%,40.4%,70.5%,74.2%,16.4%,32.5%,117.0
