Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Nevada,Sean Yamaguchi,All,632,122,89.8,104.1,108.0,48.4%,9.0°,17.5°,35.2,9.0%,11,0.307,.303,0.432,.430,45.1%,32.0%,20.5%,48.3%,71.2%,89.6%,31.0%,22.0%,100.0
UCF,Andrew Williamson,All,853,148,93.8,109.3,114.7,60.1%,10.9°,10.8°,37.8,15.5%,23,0.302,.333,0.432,.475,37.8%,18.2%,28.4%,45.6%,72.7%,85.3%,26.3%,24.2%,101.0
Cedarville,Grayson Weikel,All,31,7,63.8,93.4,93.8,0.0%,-15.0°,-,28.6,0.0%,0,0.333,.208,0.432,.227,71.4%,14.3%,14.3%,51.6%,73.3%,72.7%,31.2%,18.8%,113.0
Samford,Cade Carr,All,736,162,88.5,102.6,107.8,37.0%,14.6°,11.6°,41.4,2.5%,4,0.349,.314,0.432,.399,34.6%,29.0%,33.3%,48.4%,75.4%,91.0%,27.0%,19.4%,104.0
Wofford,Marc Quarrie,All,465,58,86.1,104.6,107.5,37.9%,7.0°,17.9°,36.2,12.1%,7,0.308,.229,0.432,.360,44.8%,24.1%,29.3%,37.6%,57.3%,82.6%,21.3%,33.1%,107.0
Richmond,RJ Johnson,All,664,111,89.9,105.7,108.6,48.6%,3.5°,10.0°,36.0,7.2%,8,0.333,.315,0.432,.412,49.5%,16.2%,31.5%,41.1%,61.6%,79.2%,25.3%,24.5%,97.0
Western Kentucky,Cael Frost,All,444,63,94.3,109.5,113.0,54.0%,7.6°,10.5°,33.3,6.3%,4,0.345,.314,0.432,.422,44.4%,14.3%,30.2%,41.9%,67.5%,69.1%,19.7%,33.3%,106.0
Jacksonville State,Caleb Johnson,All,804,127,91.8,106.1,111.3,53.5%,15.4°,14.9°,37.0,8.7%,11,0.341,.279,0.432,.385,37.0%,29.9%,28.3%,42.3%,68.0%,82.7%,19.8%,23.8%,120.0
Manhattan,Justin Best,All,75,9,92.7,98.7,101.6,44.4%,11.0°,12.3°,33.3,0.0%,0,0.385,.299,0.431,.392,33.3%,22.2%,44.4%,38.7%,61.5%,81.2%,26.5%,31.0%,70.0
Minnesota,Charlie Sutherland,All,611,118,89.0,106.4,110.5,45.8%,16.9°,14.6°,33.9,8.5%,10,0.336,.315,0.431,.421,33.9%,28.8%,26.3%,48.4%,75.2%,87.2%,27.3%,18.9%,95.0
Siena,Josh Thompson,All,37,7,73.8,88.7,92.6,0.0%,6.3°,-,57.1,0.0%,0,0.375,.353,0.431,.429,57.1%,0.0%,28.6%,37.8%,58.8%,100.0%,20.0%,14.3%,27.0
Georgia,Ty Peeples,All,104,9,87.7,99.2,101.4,22.2%,27.5°,42.5°,11.1,0.0%,0,0.267,.113,0.431,.311,33.3%,44.4%,11.1%,33.7%,60.5%,61.5%,14.8%,42.9%,143.0
Utah,Cal Miller,All,783,130,88.3,101.5,106.2,43.1%,15.1°,16.7°,47.7,6.9%,9,0.341,.316,0.431,.426,33.1%,30.0%,35.4%,44.7%,69.7%,83.5%,24.8%,24.6%,109.0
New Orleans,Dylan Biddick,All,880,130,85.6,100.2,105.0,31.5%,9.8°,11.7°,34.6,3.8%,5,0.303,.243,0.431,.365,46.2%,29.2%,23.8%,40.1%,71.0%,83.1%,17.1%,24.1%,124.0
Pomona-Pitzer,George Nahabedian,All,42,6,81.0,96.6,97.2,16.7%,-7.6°,11.3°,16.7,0.0%,0,0.375,.219,0.431,.324,66.7%,16.7%,16.7%,35.7%,57.9%,81.8%,17.4%,26.7%,108.0
Houston,Tre Broussard,All,664,122,92.5,104.1,108.9,50.0%,2.8°,3.8°,29.5,0.8%,1,0.359,.329,0.431,.398,55.7%,15.6%,27.0%,42.6%,64.9%,88.8%,22.4%,18.7%,99.0
Southern Indiana,Patrick McLellan,All,886,182,87.3,104.5,108.7,37.4%,10.0°,12.2°,31.9,2.2%,4,0.365,.310,0.431,.386,45.1%,25.3%,25.8%,39.6%,63.8%,93.4%,19.6%,12.5%,121.0
Louisiana Tech,Colton Coates,All,961,176,89.0,102.0,105.4,37.5%,14.8°,12.1°,36.9,1.1%,2,0.33,.317,0.43,.421,40.3%,24.4%,30.7%,40.6%,68.0%,92.6%,19.4%,13.8%,110.0
Wake Forest,Javar Williams,All,1029,155,86.8,101.7,107.5,34.2%,7.3°,11.1°,35.5,3.2%,5,0.338,.284,0.43,.392,49.7%,20.0%,25.2%,41.0%,64.7%,86.8%,21.4%,20.9%,108.0
Newberry,Bryson Nuckols,All,62,16,79.6,97.2,97.6,18.8%,-5.7°,16.7°,31.2,0.0%,0,0.375,.226,0.43,.302,62.5%,12.5%,18.8%,40.3%,62.5%,93.3%,26.3%,20.0%,109.0
Charleston Southern,Blake Edgmon,All,708,125,86.1,99.5,103.4,28.0%,7.2°,5.4°,32.0,0.0%,0,0.352,.278,0.43,.388,46.4%,15.2%,24.8%,39.1%,60.3%,91.3%,23.1%,14.8%,100.0
Mississippi State,Drew Wyers,All,276,49,89.3,104.2,106.7,51.0%,9.0°,10.6°,30.6,12.2%,6,0.333,.356,0.43,.463,49.0%,26.5%,20.4%,47.1%,69.5%,81.6%,23.7%,20.8%,107.0
UVa Wise,Jacob Boyle,All,97,14,74.5,90.9,96.2,7.1%,17.8°,7.7°,14.3,0.0%,0,0.294,.194,0.43,.355,35.7%,50.0%,14.3%,33.0%,73.0%,85.2%,8.3%,12.5%,138.0
FGCU,Evan Dempsey,All,855,166,89.3,104.7,109.2,44.0%,15.1°,14.1°,34.9,6.6%,11,0.345,.322,0.43,.422,37.3%,31.9%,23.5%,43.4%,63.9%,90.8%,26.1%,18.3%,83.0
Davidson,Anthony Torreso,All,790,116,89.3,103.4,107.6,41.4%,23.4°,21.3°,33.6,7.8%,9,0.288,.273,0.43,.412,28.4%,43.1%,21.6%,39.6%,72.2%,77.4%,17.0%,28.1%,137.0
Richmond,Dylan Winebrenner,All,852,155,89.5,106.9,113.2,47.1%,11.8°,13.0°,37.4,7.7%,12,0.339,.318,0.43,.430,37.4%,25.2%,31.0%,45.5%,70.8%,85.1%,28.6%,24.5%,84.0
George Mason,Owen Clyne,All,868,152,88.7,101.1,107.3,40.8%,12.2°,12.5°,39.5,2.0%,3,0.322,.301,0.43,.413,40.8%,27.0%,29.6%,36.6%,57.0%,91.8%,20.5%,11.9%,107.0
Arizona State,Coen Niclai,All,315,45,87.5,109.5,112.7,44.4%,13.9°,14.5°,37.8,15.6%,7,0.276,.270,0.429,.429,35.6%,28.9%,28.9%,39.7%,63.7%,84.9%,21.7%,28.0%,101.0
Louisville,Griffin Crain,All,849,146,85.8,100.1,104.7,30.8%,8.4°,12.0°,39.0,0.7%,1,0.355,.325,0.429,.423,41.8%,19.9%,34.2%,39.3%,64.0%,90.3%,17.0%,14.7%,113.0
Towson,Brian Heckelman,All,485,91,86.4,101.0,103.6,33.0%,15.4°,14.0°,38.5,6.6%,6,0.296,.286,0.429,.395,38.5%,25.3%,23.1%,36.9%,54.2%,92.2%,23.4%,15.6%,106.0
Appalachian State,Drew DuPont,All,334,83,86.6,98.0,103.0,21.7%,15.6°,12.3°,43.4,2.4%,2,0.359,.306,0.429,.387,36.1%,27.7%,34.9%,43.4%,69.3%,92.3%,22.3%,13.1%,120.0
Siena,Scott Lynch,All,54,9,87.7,102.1,104.1,33.3%,8.7°,11.5°,33.3,11.1%,1,0.333,.348,0.429,.437,55.6%,22.2%,22.2%,51.9%,78.3%,77.8%,32.3%,32.1%,38.0
Indiana State,Carter Beck,All,441,75,94.9,108.3,114.8,49.3%,11.7°,10.2°,37.3,16.0%,12,0.326,.341,0.429,.460,38.7%,32.0%,26.7%,40.4%,64.4%,92.3%,20.1%,13.5%,98.0
Miami (OH),Mason Breidenbach,All,199,31,89.1,102.4,105.5,41.9%,8.6°,8.0°,41.9,0.0%,0,0.316,.299,0.429,.421,48.4%,12.9%,32.3%,33.2%,59.6%,98.1%,11.8%,13.6%,108.0
Louisiana Tech,Trey Hawsey,All,998,183,91.0,108.7,113.5,48.1%,13.1°,15.8°,39.3,10.4%,19,0.327,.339,0.429,.472,37.7%,28.4%,28.4%,46.8%,71.9%,85.9%,29.1%,21.8%,92.0
Trevecca Nazarene,KC Anchors,All,48,7,85.1,98.6,102.4,14.3%,12.7°,17.3°,42.9,0.0%,0,0.3,.314,0.429,.348,28.6%,42.9%,28.6%,56.2%,85.7%,83.3%,33.3%,18.5%,85.0
Pittsburgh,Jackson Cooke,All,157,26,85.1,104.5,107.3,42.3%,16.2°,19.3°,30.8,15.4%,4,0.267,.297,0.429,.480,42.3%,50.0%,7.7%,47.8%,76.6%,88.1%,20.0%,20.0%,111.0
Washington State,Matthew Priest,All,264,41,81.7,101.9,107.7,29.3%,3.7°,14.7°,51.2,2.4%,1,0.339,.281,0.429,.380,41.5%,17.1%,39.0%,41.3%,70.0%,81.0%,26.4%,28.4%,89.0
Rhode Island,Jack Hopko,All,626,135,88.8,104.8,109.7,40.0%,15.6°,19.6°,33.3,9.6%,13,0.297,.289,0.429,.408,33.3%,34.1%,25.9%,44.4%,66.3%,84.3%,26.8%,20.5%,101.0
Ave Maria,Michael Kelly,All,407,76,85.4,98.3,100.4,28.9%,6.7°,2.3°,28.9,0.0%,0,0.363,.292,0.429,.350,51.3%,18.4%,25.0%,38.8%,68.4%,90.9%,16.1%,15.8%,129.0
Pittsburgh,Kai Wagner,All,967,139,90.1,104.6,109.9,41.0%,11.3°,8.4°,37.4,5.0%,7,0.282,.302,0.429,.440,42.4%,28.1%,25.2%,32.8%,51.7%,90.4%,16.7%,17.0%,105.0
Georgia,Michael O'Shaughnessy,All,623,90,90.1,103.3,107.9,43.3%,10.5°,20.9°,43.3,13.3%,12,0.286,.248,0.429,.389,36.7%,31.1%,27.8%,44.1%,66.1%,71.1%,24.0%,37.5%,92.0
Wingate,Jake Courville,All,109,18,84.9,95.6,96.7,22.2%,20.1°,16.3°,44.4,0.0%,0,0.346,.170,0.429,.276,33.3%,27.8%,33.3%,40.4%,63.3%,90.3%,21.7%,25.0%,71.0
Texas Tech,AJ Goytia,All,104,8,94.9,107.9,109.6,50.0%,8.0°,20.8°,50.0,25.0%,2,0.188,.261,0.429,.517,37.5%,37.5%,25.0%,30.8%,51.1%,82.6%,15.3%,31.2%,66.0
Western Michigan,Mike Maloney,All,318,68,81.9,97.1,101.4,11.8%,4.7°,17.5°,33.8,0.0%,0,0.351,.293,0.429,.361,45.6%,26.5%,26.5%,43.1%,67.9%,90.5%,23.6%,15.3%,135.0
Biola,James Whitman,All,95,16,94.6,105.4,107.9,50.0%,12.7°,10.2°,37.5,12.5%,2,0.278,.359,0.429,.540,43.8%,25.0%,25.0%,34.7%,60.7%,94.1%,23.9%,30.3%,112.0
Washington State,Max Hartman,All,444,83,85.3,108.9,113.1,36.1%,2.1°,10.7°,34.9,9.6%,8,0.339,.293,0.428,.400,55.4%,16.9%,24.1%,45.7%,71.6%,85.7%,28.7%,28.1%,109.0
Utah,Jet Gilliam,All,826,147,85.4,103.3,108.8,38.1%,9.2°,13.0°,36.1,3.4%,5,0.366,.296,0.428,.378,44.9%,23.8%,28.6%,41.9%,62.6%,89.8%,24.5%,21.1%,93.0
Villanova,Collin Quintano,All,642,91,92.0,106.2,110.3,50.5%,15.1°,13.3°,41.8,12.1%,11,0.312,.293,0.428,.409,31.9%,31.9%,30.8%,40.0%,58.4%,78.7%,25.8%,32.7%,82.0
Nevada,Jacob Doyle,All,792,118,91.6,107.5,112.0,50.8%,15.4°,12.6°,33.1,11.0%,13,0.288,.267,0.428,.390,38.1%,24.6%,28.8%,40.4%,69.9%,81.0%,19.1%,30.0%,116.0
Virginia Tech,Pete Daniel,All,800,110,88.9,103.4,104.4,41.8%,-1.9°,7.9°,28.2,1.8%,2,0.338,.258,0.428,.372,59.1%,13.6%,25.5%,37.0%,59.1%,86.2%,18.2%,21.6%,101.0
Austin Peay,DJ Merriweather,All,86,14,93.5,108.3,109.2,57.1%,20.6°,13.9°,42.9,14.3%,2,0.263,.282,0.428,.407,28.6%,28.6%,28.6%,46.5%,72.5%,75.9%,23.9%,32.5%,94.0
UNC Greensboro,Wyatt Bush,All,117,15,82.5,100.9,101.3,33.3%,4.1°,11.2°,60.0,0.0%,0,0.333,.300,0.428,.379,53.3%,0.0%,46.7%,29.1%,45.0%,72.2%,20.8%,41.2%,63.0
UMass,Gavin OBrien,All,274,44,94.6,107.3,110.7,52.3%,16.2°,16.9°,36.4,15.9%,7,0.286,.330,0.428,.463,31.8%,25.0%,34.1%,39.8%,61.8%,82.9%,21.9%,25.7%,78.0
Merrimack,Joseph Frammartino,All,302,37,89.6,103.3,104.4,45.9%,4.4°,18.6°,43.2,8.1%,3,0.312,.298,0.428,.462,43.2%,24.3%,29.7%,32.8%,55.8%,91.7%,15.6%,19.2%,123.0
Campbell,Joey Morton,All,814,137,90.6,106.2,110.8,48.9%,19.2°,20.9°,44.5,16.8%,23,0.296,.307,0.428,.457,29.2%,36.5%,29.2%,49.1%,75.1%,81.9%,33.3%,31.5%,75.0
Fordham,Joey Donnelly,All,546,104,86.6,103.5,109.0,37.5%,11.0°,18.3°,39.4,11.5%,12,0.331,.267,0.428,.380,35.6%,27.9%,27.9%,47.4%,70.9%,83.9%,29.4%,24.7%,96.0
Charlotte,Cody Gunderson,All,908,182,90.3,104.6,111.2,48.4%,11.7°,15.6°,41.8,8.8%,16,0.343,.350,0.428,.456,36.3%,25.8%,33.5%,45.3%,73.2%,85.5%,24.7%,23.8%,101.0
Mississippi Valley,Tom Early,All,93,13,84.6,94.4,95.1,7.7%,1.3°,2.2°,15.4,0.0%,0,0.286,.305,0.428,.454,61.5%,7.7%,15.4%,30.1%,67.9%,100.0%,13.8%,7.1%,167.0
Merrimack,Nick Koch,All,52,5,80.3,95.6,95.6,40.0%,1.6°,3.0°,20.0,0.0%,0,0.333,.217,0.428,.313,60.0%,20.0%,20.0%,36.5%,60.0%,83.3%,21.9%,26.3%,115.0
Clemson,Luke Gaffney,All,860,167,91.2,107.1,112.5,45.5%,6.8°,6.2°,32.3,6.6%,11,0.323,.346,0.427,.452,46.7%,20.4%,28.1%,42.3%,63.9%,90.9%,25.5%,16.5%,87.0
Iowa,Ben Swails,All,394,61,89.8,103.2,105.2,42.6%,10.6°,10.6°,37.7,6.6%,4,0.31,.288,0.427,.396,41.0%,26.2%,29.5%,41.9%,67.9%,84.8%,23.1%,25.5%,116.0
Grand Canyon,Cannon Peery,All,743,120,87.5,103.5,110.4,39.2%,16.8°,17.0°,45.8,9.2%,11,0.312,.287,0.427,.411,27.5%,35.8%,35.0%,41.2%,65.1%,90.0%,24.3%,24.8%,94.0
Texas A&M,Jorian Wilson,All,560,82,89.2,111.1,114.7,50.0%,5.1°,15.8°,20.7,12.2%,10,0.292,.221,0.427,.339,53.7%,24.4%,15.9%,51.2%,74.9%,70.1%,30.9%,42.9%,68.0
Texas,Andrew Ermis,All,117,10,85.2,105.2,107.3,40.0%,6.6°,-3.4°,20.0,0.0%,0,0.312,.269,0.427,.421,60.0%,20.0%,20.0%,34.2%,53.8%,78.6%,18.5%,32.5%,97.0
Rhode Island,Reece Moroney,All,726,132,90.1,103.9,112.4,43.9%,9.2°,11.2°,39.4,3.0%,4,0.364,.312,0.427,.400,42.4%,23.5%,30.3%,42.0%,70.1%,84.9%,19.8%,23.3%,113.0
Youngstown State,Alex Jang,All,369,74,85.4,97.0,100.4,27.0%,13.8°,10.1°,44.6,0.0%,0,0.359,.323,0.427,.369,36.5%,23.0%,35.1%,46.9%,68.5%,90.2%,26.7%,21.4%,81.0
Utah Tech,Petey Soto,All,690,139,87.1,102.7,107.9,35.3%,7.8°,12.5°,38.1,4.3%,6,0.365,.326,0.427,.397,41.0%,22.3%,30.9%,45.1%,70.0%,86.3%,26.7%,19.3%,105.0
Tennessee,Henry Ford,All,949,186,94.2,106.8,114.1,53.8%,13.7°,15.6°,37.1,13.4%,25,0.299,.334,0.427,.469,35.5%,29.6%,26.3%,48.5%,71.4%,86.2%,31.3%,23.9%,85.0
Long Island,Nick Matson,All,256,57,85.0,96.6,101.3,19.3%,12.7°,10.8°,42.1,0.0%,0,0.397,.304,0.427,.350,35.1%,24.6%,33.3%,44.1%,69.5%,92.7%,22.5%,15.0%,106.0
Kansas State,Carlos Vasquez,All,493,97,90.7,106.7,109.4,45.4%,9.4°,9.2°,25.8,5.2%,5,0.342,.307,0.427,.384,51.5%,23.7%,19.6%,52.1%,77.5%,88.2%,32.0%,19.1%,81.0
Kentucky,Ethan Hindle,All,896,129,93.2,107.2,116.5,58.9%,20.8°,23.4°,37.2,22.5%,29,0.304,.292,0.427,.463,28.7%,40.3%,20.9%,46.7%,73.9%,77.1%,24.5%,30.6%,106.0
Eastern Illinois,Brett Stanley,All,639,117,82.9,100.1,104.8,23.9%,15.4°,11.2°,37.6,2.6%,3,0.348,.289,0.427,.384,39.3%,26.5%,28.2%,40.1%,60.6%,93.7%,23.3%,12.9%,110.0
Carson-Newman,Ryan Bolton,All,71,9,77.1,76.7,79.3,0.0%,-0.5°,-,11.1,0.0%,0,0.357,.169,0.427,.296,66.7%,22.2%,0.0%,47.9%,74.2%,82.6%,27.5%,20.6%,84.0
Alabama State,Devin Chandler,All,680,89,90.0,101.9,103.9,38.2%,20.3°,17.0°,46.1,6.7%,6,0.289,.286,0.427,.435,23.6%,39.3%,33.7%,34.3%,55.6%,83.5%,18.9%,21.5%,104.0
McNeese,Matthew Stancliff,All,288,47,86.3,97.8,103.5,29.8%,5.7°,12.2°,36.2,0.0%,0,0.333,.328,0.427,.430,46.8%,17.0%,34.0%,33.7%,59.3%,92.5%,11.1%,9.3%,122.0
Monmouth,Nick Lovarco,All,768,128,90.8,106.0,109.6,47.7%,10.7°,19.3°,28.9,12.5%,16,0.321,.302,0.427,.447,41.4%,31.2%,17.2%,39.5%,67.7%,76.7%,20.3%,30.7%,121.0
Abilene Christian,Nick Arias,All,784,107,92.1,102.8,108.6,38.3%,9.5°,11.0°,39.3,2.8%,3,0.312,.305,0.426,.414,37.4%,23.4%,34.6%,36.6%,58.2%,89.2%,19.3%,19.9%,104.0
USF,Jackson Mirza,All,231,38,86.1,98.0,99.7,28.9%,19.2°,19.8°,39.5,0.0%,0,0.364,.240,0.426,.318,31.6%,23.7%,34.2%,52.8%,78.4%,74.7%,27.0%,27.9%,119.0
Southeast Missouri,Josiah Hall,All,825,159,88.0,102.2,107.9,38.4%,13.4°,17.7°,36.5,4.4%,7,0.339,.289,0.426,.392,38.4%,27.7%,27.7%,46.5%,67.4%,81.1%,29.0%,24.0%,101.0
Lenoir-Rhyne,Lleyton Lackey,All,189,32,83.2,98.8,106.0,15.6%,17.8°,19.6°,37.5,3.1%,1,0.317,.226,0.426,.323,43.8%,37.5%,15.6%,42.3%,67.7%,74.6%,17.7%,30.0%,107.0
Clemson,Jacob Jarrell,All,850,134,92.5,107.1,111.4,53.0%,20.9°,19.8°,36.6,13.4%,18,0.273,.282,0.426,.427,28.4%,37.3%,26.1%,47.1%,75.9%,80.6%,26.6%,29.2%,101.0
Indiana State,Andrew Ortiz,All,164,23,89.3,100.2,101.9,26.1%,4.4°,16.3°,39.1,4.3%,1,0.371,.277,0.426,.377,47.8%,21.7%,30.4%,40.9%,62.5%,86.0%,20.2%,29.9%,98.0
Western Carolina,Wyatt Stanley,All,659,107,89.3,102.6,106.1,38.3%,20.9°,21.3°,40.2,8.4%,9,0.298,.288,0.426,.427,24.3%,42.1%,28.0%,46.0%,70.8%,84.5%,26.4%,24.8%,109.0
Troy,Steven Meier,All,898,135,88.5,104.5,109.4,42.2%,9.6°,15.2°,35.6,8.1%,11,0.308,.278,0.426,.398,41.5%,20.7%,28.9%,34.2%,52.0%,86.8%,20.4%,21.8%,97.0
Santa Clara,Ben Cleary,All,770,147,89.2,101.4,103.5,38.8%,1.8°,5.8°,27.9,0.7%,1,0.361,.318,0.426,.385,59.2%,19.0%,21.1%,40.9%,69.1%,90.1%,17.4%,14.0%,128.0
Maryland,Brayden Martin,All,1025,180,86.4,98.5,101.9,33.9%,1.9°,4.0°,21.7,0.0%,0,0.345,.320,0.426,.411,57.8%,16.7%,23.3%,29.3%,49.5%,97.1%,11.3%,4.7%,107.0
Bucknell,Michael Trommer,All,825,149,89.8,104.7,107.4,45.6%,14.1°,18.4°,34.2,9.4%,14,0.33,.309,0.426,.425,38.9%,30.2%,22.1%,45.5%,73.8%,83.2%,23.2%,23.5%,110.0
USC Upstate,Maloy Heaghney,All,911,136,88.1,103.8,106.3,39.7%,5.1°,12.2°,38.2,5.9%,8,0.314,.273,0.426,.393,46.3%,23.5%,28.7%,39.4%,63.8%,79.7%,19.5%,31.5%,118.0
Virginia,Joe Tiroly,All,935,188,90.1,107.0,112.2,43.6%,8.8°,15.8°,34.0,10.6%,20,0.318,.323,0.426,.437,48.4%,28.2%,20.7%,48.8%,74.8%,85.0%,25.9%,22.8%,108.0
LSU,Derek Curiel,All,1033,185,92.4,105.1,110.8,55.7%,3.5°,9.1°,36.8,5.4%,10,0.345,.324,0.425,.427,49.7%,19.5%,28.6%,38.7%,61.2%,92.9%,20.6%,12.8%,87.0
Georgia,Jordy Oriach,All,528,91,89.0,105.3,108.9,39.6%,14.4°,13.3°,35.2,5.5%,5,0.303,.287,0.425,.388,38.5%,30.8%,26.4%,42.0%,59.2%,87.2%,26.6%,17.6%,84.0
UMass,Vance Bonior,All,163,27,83.4,98.8,102.1,11.1%,-4.1°,12.0°,18.5,0.0%,0,0.375,.315,0.425,.407,63.0%,14.8%,22.2%,39.9%,69.1%,95.7%,18.9%,9.2%,145.0
Southern Illinois,Kyle Mager,All,202,28,88.3,106.2,111.9,35.7%,9.5°,13.7°,21.4,10.7%,3,0.308,.258,0.425,.364,50.0%,32.1%,14.3%,35.6%,55.1%,79.6%,20.4%,26.4%,83.0
Western Carolina,Noah Quarless,All,822,125,88.1,103.8,107.7,43.2%,19.3°,20.6°,44.0,11.2%,14,0.289,.268,0.425,.404,27.2%,39.2%,29.6%,39.4%,60.0%,86.4%,23.8%,22.2%,107.0
Tennessee Wesleyan,Brayan Espinoza,All,159,37,88.2,96.9,99.0,27.0%,16.4°,6.1°,32.4,0.0%,0,0.368,.314,0.425,.398,40.5%,21.6%,21.6%,46.5%,80.4%,100.0%,28.2%,5.4%,138.0
Boston College,Nick Wang,All,963,153,93.0,107.4,110.6,52.3%,15.6°,15.5°,41.8,12.4%,19,0.304,.321,0.425,.463,37.3%,31.4%,26.1%,39.7%,61.9%,86.2%,22.5%,23.8%,90.0
Murray State,Kainen Jorge,All,422,57,92.4,109.9,112.4,45.6%,10.2°,18.2°,36.8,21.1%,12,0.268,.284,0.425,.459,40.4%,31.6%,24.6%,41.2%,64.6%,80.9%,24.2%,32.2%,132.0
Texas A&M,Wesley Jordan,All,281,32,94.3,106.9,107.9,59.4%,10.3°,12.0°,46.9,12.5%,4,0.268,.252,0.425,.412,34.4%,28.1%,31.2%,35.9%,59.8%,82.1%,20.1%,34.7%,95.0
Alabama A&M,Tarris Murray,All,62,8,86.3,103.8,104.7,25.0%,4.1°,7.5°,50.0,0.0%,0,0.308,.221,0.425,.266,50.0%,12.5%,37.5%,37.1%,63.3%,84.2%,12.5%,21.7%,89.0
Air Force,Benjamin Niednagel,All,732,131,85.2,102.2,107.1,35.9%,6.7°,11.6°,43.5,2.3%,3,0.329,.271,0.425,.374,44.3%,18.3%,34.4%,40.6%,66.1%,93.5%,22.4%,16.2%,121.0
Kansas State,Bear Madliak,All,730,127,90.9,105.8,111.2,46.5%,17.3°,14.5°,36.2,8.7%,11,0.307,.297,0.425,.426,34.6%,37.8%,22.0%,43.0%,67.0%,86.6%,25.1%,23.6%,98.0
Reinhardt,Cannon Dorsey,All,154,21,86.2,101.7,102.5,33.3%,6.3°,13.1°,28.6,4.8%,1,0.321,.205,0.425,.302,42.9%,23.8%,23.8%,42.9%,69.4%,86.0%,25.0%,19.7%,125.0
Wichita State,Nolan Ganter,All,550,97,90.7,104.5,108.3,46.4%,12.0°,12.6°,47.4,10.3%,10,0.353,.331,0.425,.441,36.1%,21.6%,38.1%,45.5%,68.9%,83.2%,25.8%,22.8%,101.0
UMass,Reece McCarthy,All,239,44,88.7,99.8,102.7,25.0%,8.7°,8.2°,31.8,2.3%,1,0.345,.285,0.425,.365,45.5%,29.5%,25.0%,36.4%,59.0%,91.9%,18.7%,20.7%,84.0
Indiana,Caleb Koskie,All,649,118,90.3,104.7,109.4,45.8%,6.7°,7.7°,36.4,2.5%,3,0.362,.310,0.424,.400,48.3%,14.4%,30.5%,40.5%,63.6%,88.1%,20.1%,19.4%,103.0
Missouri,Kam Durnin,All,638,108,91.1,105.1,109.7,43.5%,15.1°,13.2°,36.1,6.5%,7,0.317,.282,0.424,.415,38.9%,33.3%,25.0%,43.7%,71.0%,87.6%,18.4%,21.1%,122.0
