Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Penn,Gavin Degnan,All,111,16,89.0,108.7,109.6,37.5%,-8.6°,13.9°,25.0,12.5%,2,0.238,0.307,0.336,0.443,62.5%,12.5%,18.8%,41.4%,65.2%,76.7%,24.6%,23.9%,126
Northern Kentucky,Mark Nowak,All,115,15,93.7,102.7,106.5,40.0%,26.5°,15.1°,40.0,0.0%,0,0.208,0.216,0.336,0.386,13.3%,40.0%,26.7%,40.9%,58.1%,84.0%,30.6%,29.8%,47
Southern Indiana,Khi Holiday,All,180,28,81.2,97.3,100.5,14.3%,6.6°,11.2°,28.6,0.0%,0,0.206,0.241,0.336,0.413,50.0%,25.0%,17.9%,32.8%,52.1%,94.6%,20.2%,8.5%,132
UNC Greensboro,Luke Jenkins,All,165,24,79.3,95.3,99.3,8.3%,21.8°,27.6°,29.2,4.2%,1,0.286,0.191,0.336,0.264,37.5%,41.7%,16.7%,36.4%,54.8%,80.0%,21.7%,20.0%,80
LSU,Brayden Simpson,All,62,6,93.7,105.4,109.8,50.0%,28.1°,5.9°,16.7,0.0%,0,0.25,0.185,0.336,0.27,33.3%,33.3%,16.7%,40.3%,44.0%,81.8%,37.8%,40.0%,55
George Mason,Laken Tignor,All,87,12,91.1,96.8,97.2,41.7%,3.9°,11.7°,33.3,0.0%,0,0.222,0.249,0.336,0.325,50.0%,16.7%,25.0%,50.6%,69.6%,71.9%,29.3%,27.3%,99
SIUE,Terrick Thompson-Allen,All,56,8,84.8,102.2,104.9,37.5%,11.7°,9.7°,37.5,12.5%,1,0.214,0.17,0.336,0.245,50.0%,37.5%,12.5%,42.9%,69.2%,83.3%,20.0%,25.0%,63
Seattle,Sebastian Lopez,All,38,6,82.8,87.2,88.3,0.0%,14.9°,-,33.3,0.0%,0,0.25,0.29,0.336,0.334,33.3%,16.7%,33.3%,28.9%,50.0%,100.0%,19.2%,27.3%,126
Georgia College,Blake Wood,All,42,6,79.8,94.2,94.4,0.0%,11.6°,-,33.3,0.0%,0,0.25,0.137,0.336,0.272,50.0%,33.3%,16.7%,47.6%,70.6%,75.0%,32.0%,20.0%,138
Delaware,LT Cockrill,All,151,22,92.4,103.1,105.0,59.1%,12.8°,18.0°,50.0,13.6%,3,0.242,0.295,0.336,0.413,40.9%,22.7%,31.8%,43.0%,66.7%,70.8%,21.5%,38.5%,90
Indiana State,Colin Sander,All,30,7,87.9,100.8,101.8,28.6%,29.2°,7.5°,57.1,0.0%,0,0.286,0.232,0.336,0.306,14.3%,42.9%,42.9%,30.0%,50.0%,100.0%,12.5%,11.1%,79
Florida International,Samuel Fischer,All,295,41,84.8,104.8,107.1,43.9%,8.2°,8.2°,29.3,4.9%,2,0.246,0.239,0.336,0.325,53.7%,19.5%,24.4%,34.9%,53.1%,80.3%,17.8%,24.3%,82
California,Taichi Nakao,All,32,6,91.1,96.7,97.8,33.3%,18.3°,11.1°,83.3,0.0%,0,0.25,0.361,0.336,0.434,0.0%,16.7%,83.3%,34.4%,50.0%,85.7%,22.2%,36.4%,61
Missouri State,Max Knight,All,176,22,93.3,108.2,111.9,54.5%,19.3°,8.1°,31.8,13.6%,3,0.243,0.246,0.335,0.402,40.9%,36.4%,18.2%,43.8%,64.4%,74.5%,29.1%,42.9%,82
Xavier,Jonathan Fitz,All,264,49,90.9,104.5,107.8,51.0%,17.4°,17.2°,22.4,8.2%,4,0.246,0.289,0.335,0.423,40.8%,40.8%,14.3%,37.9%,53.7%,91.7%,21.5%,14.0%,93
North Carolina,Erik Paulsen,All,333,62,90.1,104.6,108.6,51.6%,11.8°,16.2°,33.9,11.3%,7,0.284,0.339,0.335,0.443,45.2%,27.4%,22.6%,46.2%,69.6%,85.4%,27.6%,19.5%,51
Yale,Chris DiPrima,All,68,15,81.2,98.7,101.0,20.0%,3.7°,5.2°,40.0,0.0%,0,0.333,0.369,0.335,0.388,46.7%,20.0%,33.3%,36.8%,66.7%,100.0%,17.1%,8.0%,141
Longwood,Brogan Jones,All,181,27,87.3,101.1,102.8,29.6%,13.2°,7.3°,33.3,0.0%,0,0.263,0.228,0.335,0.319,44.4%,25.9%,25.9%,37.6%,62.8%,85.7%,18.4%,19.1%,116
Arkansas,Damian Ruiz,All,194,26,86.6,104.4,107.9,34.6%,6.8°,11.3°,19.2,0.0%,0,0.27,0.239,0.335,0.33,61.5%,19.2%,19.2%,43.8%,68.8%,81.1%,27.4%,23.5%,115
Mississippi Valley,Jace Jones,All,60,8,81.8,97.2,97.3,25.0%,22.5°,12.0°,50.0,0.0%,0,0.357,0.222,0.335,0.228,25.0%,12.5%,50.0%,35.0%,41.4%,91.7%,29.0%,19.0%,48
Arkansas State,Cross Jumper,All,166,22,90.9,105.3,107.0,50.0%,4.4°,12.3°,31.8,13.6%,3,0.267,0.322,0.335,0.416,45.5%,22.7%,27.3%,41.0%,56.8%,76.2%,28.3%,32.4%,106
Little Rock,Ryan Geck,All,61,16,90.8,105.3,107.4,56.2%,5.7°,14.3°,43.8,0.0%,0,0.222,0.298,0.335,0.409,43.8%,31.2%,25.0%,44.3%,70.0%,90.5%,19.4%,22.2%,144
Tarleton State,Ike Shirey,All,126,26,84.7,102.2,105.3,34.6%,6.1°,6.4°,19.2,0.0%,0,0.294,0.238,0.335,0.263,57.7%,19.2%,15.4%,49.2%,69.6%,75.0%,24.6%,27.4%,92
Eastern Michigan,Drew Jones,All,109,16,85.2,101.8,105.5,43.8%,4.3°,13.5°,25.0,6.2%,1,0.24,0.193,0.335,0.273,50.0%,25.0%,18.8%,41.3%,49.0%,87.5%,35.0%,24.4%,24
Kansas,Dylan Schlotterback,All,171,34,84.8,102.6,104.9,35.3%,12.6°,9.8°,17.6,5.9%,2,0.237,0.252,0.335,0.345,52.9%,32.4%,11.8%,42.1%,58.0%,91.5%,27.8%,9.7%,114
UC Santa Barbara,Cade Goldstein,All,148,11,85.3,98.7,103.3,36.4%,8.8°,7.8°,63.6,9.1%,1,0.261,0.228,0.335,0.342,36.4%,9.1%,54.5%,29.7%,44.6%,82.8%,18.1%,22.7%,98
Bradley,Peyton Nelson,All,46,7,87.1,93.9,93.9,0.0%,10.3°,-,28.6,0.0%,0,0.273,0.106,0.335,0.182,42.9%,42.9%,0.0%,52.2%,66.7%,75.0%,36.4%,37.5%,20
Texas A&M,Blake Binderup,All,130,12,84.0,99.9,103.1,16.7%,21.7°,26.7°,50.0,0.0%,0,0.261,0.176,0.334,0.268,25.0%,25.0%,33.3%,37.7%,65.5%,72.2%,17.3%,36.7%,110
Gonzaga,Rece Schuerman,All,28,5,92.4,107.0,109.0,40.0%,21.4°,10.0°,40.0,0.0%,0,0.25,0.238,0.334,0.25,20.0%,20.0%,40.0%,46.4%,66.7%,75.0%,31.2%,53.8%,77
California,Gannon Snyder,All,99,24,86.9,102.1,103.9,37.5%,24.6°,10.0°,29.2,0.0%,0,0.259,0.308,0.334,0.361,29.2%,29.2%,29.2%,46.5%,60.0%,90.0%,32.7%,19.6%,70
Presbyterian,Emory Guilford,All,102,15,82.2,100.0,100.9,26.7%,-3.4°,10.3°,26.7,0.0%,0,0.273,0.236,0.334,0.327,66.7%,6.7%,26.7%,50.0%,69.0%,80.0%,42.5%,43.1%,21
Queens (NC),Anibal Rivera,All,146,12,81.6,98.7,105.9,25.0%,16.8°,19.9°,33.3,8.3%,1,0.25,0.206,0.334,0.309,50.0%,16.7%,25.0%,33.6%,54.5%,69.4%,16.2%,36.7%,103
South Carolina,Beau Hollins,All,89,18,85.5,98.7,102.3,22.2%,7.7°,-0.8°,22.2,0.0%,0,0.318,0.263,0.334,0.27,55.6%,16.7%,22.2%,55.1%,79.5%,80.0%,31.1%,22.4%,95
BYU,Ezra McNaughton,All,194,38,86.8,104.8,111.7,28.9%,9.2°,6.4°,23.7,5.3%,2,0.255,0.242,0.334,0.326,47.4%,28.9%,15.8%,46.4%,67.8%,84.7%,29.0%,23.3%,70
Murray State,Kainen Jorge,All,105,19,86.3,106.2,108.9,36.8%,-0.4°,11.3°,31.6,15.8%,3,0.24,0.293,0.334,0.416,52.6%,15.8%,26.3%,48.6%,70.7%,96.6%,34.4%,25.5%,130
Arkansas,Nolan Souza,All,260,49,88.4,100.6,111.0,32.7%,9.7°,7.8°,32.7,0.0%,0,0.262,0.232,0.334,0.313,44.9%,22.4%,24.5%,45.0%,58.7%,87.7%,29.5%,17.1%,59
Illinois State,Camden Karczewski,All,111,24,85.4,98.5,101.2,25.0%,11.5°,5.3°,33.3,0.0%,0,0.259,0.306,0.334,0.374,45.8%,16.7%,33.3%,47.7%,67.3%,86.5%,28.6%,15.1%,88
Penn,Jarrett Pokrovsky,All,97,18,85.1,103.0,105.9,38.9%,3.8°,2.4°,38.9,0.0%,0,0.273,0.282,0.334,0.367,55.6%,5.6%,27.8%,50.5%,72.7%,84.4%,32.1%,20.4%,93
Cincinnati,Jackson Smith,All,244,32,84.3,98.1,102.3,21.9%,5.2°,4.5°,40.6,3.1%,1,0.289,0.257,0.334,0.31,46.9%,18.8%,34.4%,37.3%,54.9%,90.3%,22.1%,15.4%,99
Louisiana Tech,Zeb Ruddell,All,89,12,89.5,103.3,106.0,50.0%,15.7°,15.3°,16.7,8.3%,1,0.235,0.261,0.333,0.342,50.0%,33.3%,8.3%,41.6%,62.2%,78.6%,20.5%,18.9%,62
Utah Tech,Miller Durham,All,93,15,81.8,101.2,103.2,33.3%,2.2°,13.8°,20.0,0.0%,0,0.294,0.246,0.333,0.326,80.0%,13.3%,6.7%,30.1%,45.5%,86.7%,21.7%,14.3%,35
The Citadel,Zachary Hunt,All,169,24,83.8,106.2,107.8,20.8%,9.0°,15.2°,37.5,8.3%,2,0.243,0.255,0.333,0.336,41.7%,25.0%,25.0%,57.4%,77.8%,76.2%,38.6%,36.1%,50
Michigan,Jack Laffitte,All,103,18,86.1,99.3,104.5,22.2%,11.7°,10.5°,50.0,0.0%,0,0.263,0.394,0.333,0.455,33.3%,22.2%,44.4%,38.8%,58.5%,91.7%,25.8%,10.0%,113
Monmouth,Sam Saucke,All,110,13,89.7,96.5,101.5,38.5%,17.8°,6.9°,38.5,0.0%,0,0.2,0.199,0.333,0.358,38.5%,30.8%,30.8%,33.6%,58.8%,80.0%,11.9%,29.7%,139
California Baptist,Christian Ramirez,All,252,53,90.6,99.8,102.0,35.8%,16.1°,12.5°,41.5,1.9%,1,0.232,0.309,0.333,0.406,34.0%,32.1%,34.0%,49.2%,70.7%,90.2%,30.9%,14.5%,118
Central Arkansas,Mark Ross II,All,153,20,91.0,100.4,101.3,45.0%,5.5°,12.9°,50.0,0.0%,0,0.222,0.314,0.333,0.424,40.0%,10.0%,45.0%,39.2%,69.4%,83.7%,18.7%,23.3%,99
UNC Greensboro,Brantley Truitt,All,201,28,80.6,101.1,103.1,35.7%,-3.8°,7.4°,17.9,3.6%,1,0.263,0.19,0.333,0.283,60.7%,25.0%,14.3%,35.8%,58.4%,82.7%,17.9%,22.2%,121
Northwestern,Owen McElfatrick,All,232,31,85.8,105.0,110.3,32.3%,15.0°,15.7°,38.7,3.2%,1,0.214,0.255,0.333,0.349,29.0%,32.3%,38.7%,45.7%,69.2%,76.2%,30.5%,29.2%,99
Houston Christian,Jeremy Rader,All,150,31,86.3,97.1,104.9,22.6%,19.5°,5.4°,32.3,0.0%,0,0.258,0.282,0.333,0.377,35.5%,25.8%,25.8%,48.0%,69.0%,95.9%,29.1%,8.3%,125
Utah,Matt Flaharty,All,114,24,92.0,102.0,102.6,45.8%,12.5°,11.7°,37.5,4.2%,1,0.312,0.268,0.333,0.351,45.8%,33.3%,20.8%,49.1%,69.2%,91.7%,32.3%,19.6%,85
Valparaiso,Cal Schembra,All,155,27,79.0,100.3,103.3,25.9%,3.7°,19.0°,37.0,3.7%,1,0.231,0.212,0.333,0.287,44.4%,22.2%,22.2%,37.4%,57.4%,82.1%,21.8%,27.6%,94
Miami,Fabio Peralta,All,173,26,84.6,97.8,101.4,23.1%,-4.9°,1.6°,34.6,0.0%,0,0.25,0.248,0.333,0.294,65.4%,3.8%,23.1%,42.8%,65.9%,79.6%,22.0%,28.4%,84
Marshall,Jack Smith,All,143,36,85.9,103.0,107.1,27.8%,13.5°,4.7°,19.4,0.0%,0,0.302,0.228,0.332,0.267,55.6%,19.4%,13.9%,55.2%,75.0%,84.3%,37.3%,21.5%,58
Oregon State,Ethan Porter,All,81,12,80.8,100.7,106.1,33.3%,8.5°,4.2°,16.7,0.0%,0,0.267,0.209,0.332,0.285,50.0%,25.0%,16.7%,37.0%,61.1%,86.4%,17.8%,16.7%,117
Oklahoma,Kyle Branch,All,218,38,89.0,101.7,103.8,34.2%,4.7°,8.7°,26.3,2.6%,1,0.227,0.251,0.332,0.339,57.9%,28.9%,13.2%,45.4%,67.3%,90.0%,25.4%,14.1%,92
North Carolina,Tyler Howe,All,247,37,88.1,101.0,102.4,45.9%,8.2°,17.3°,43.2,0.0%,0,0.275,0.286,0.332,0.374,43.2%,21.6%,32.4%,39.3%,62.3%,80.3%,16.8%,23.7%,117
Albany,Mike Maggio,All,47,8,71.9,78.0,80.6,0.0%,-23.2°,-,25.0,0.0%,0,0.3,0.133,0.332,0.217,87.5%,12.5%,0.0%,42.6%,52.9%,77.8%,36.7%,20.0%,61
Alabama State,Niguel Jenkins,All,122,9,74.9,96.7,100.8,11.1%,32.6°,42.8°,33.3,0.0%,0,0.2,0.069,0.332,0.27,22.2%,33.3%,11.1%,36.1%,57.1%,71.4%,21.9%,40.9%,138
UMass,Gavin OBrien,All,79,12,93.8,105.7,108.3,33.3%,28.0°,14.1°,41.7,8.3%,1,0.263,0.276,0.332,0.375,16.7%,33.3%,41.7%,40.5%,57.7%,73.3%,32.1%,37.5%,90
Samford,Pierce Dutton,All,156,22,86.0,101.9,105.3,27.3%,3.7°,11.8°,22.7,4.5%,1,0.276,0.211,0.332,0.322,50.0%,22.7%,22.7%,35.3%,48.6%,88.9%,23.2%,20.0%,79
San Jose State,Rocco Caballero,All,61,12,81.3,99.1,103.5,25.0%,27.3°,17.7°,16.7,0.0%,0,0.308,0.199,0.332,0.273,25.0%,58.3%,8.3%,44.3%,76.0%,89.5%,22.2%,14.8%,78
Stony Brook,Michael Villani,All,59,14,82.9,92.9,100.0,7.1%,18.8°,2.9°,14.3,0.0%,0,0.267,0.203,0.332,0.232,42.9%,35.7%,14.3%,52.5%,88.9%,95.8%,21.9%,6.5%,123
Pacific,Braeden Schnabel,All,123,20,88.5,107.1,107.9,45.0%,0.9°,16.4°,35.0,10.0%,2,0.286,0.323,0.331,0.4,50.0%,30.0%,20.0%,49.6%,70.4%,81.6%,33.3%,32.8%,90
Illinois State,Luke Stulga,All,111,21,91.4,103.2,105.5,57.1%,11.9°,2.1°,23.8,4.8%,1,0.241,0.253,0.331,0.305,52.4%,19.0%,19.0%,54.1%,85.0%,85.3%,36.6%,23.3%,75
Michigan,Brenden Stressler,All,126,23,88.7,101.4,102.9,43.5%,15.5°,11.8°,26.1,0.0%,0,0.286,0.3,0.331,0.37,43.5%,30.4%,26.1%,47.6%,74.6%,90.9%,23.9%,18.3%,119
West Virginia,Armani Guzman,All,161,27,87.0,102.4,105.6,37.0%,17.0°,9.6°,25.9,0.0%,0,0.286,0.217,0.331,0.289,40.7%,33.3%,18.5%,44.1%,68.8%,81.1%,21.4%,28.2%,134
Southern Illinois,"Cecil ""Bryson"" Lofton",All,134,23,93.8,104.7,106.2,56.5%,7.0°,13.1°,30.4,4.3%,1,0.207,0.294,0.331,0.408,52.2%,21.7%,21.7%,38.1%,54.4%,83.8%,21.2%,27.5%,69
Maryland,Brayden Martin,All,219,42,81.3,94.9,97.8,14.3%,-2.1°,1.6°,23.8,0.0%,0,0.255,0.245,0.331,0.343,54.8%,19.0%,21.4%,27.9%,47.1%,98.0%,10.4%,3.3%,117
Lamar,Beau Durbin,All,327,55,88.4,105.8,108.3,41.8%,-5.3°,8.5°,25.5,3.6%,2,0.307,0.278,0.331,0.323,65.5%,10.9%,20.0%,40.4%,59.8%,82.7%,18.3%,21.2%,91
USC Upstate,Johnny Sweeney,All,257,34,83.0,102.3,109.0,17.6%,14.9°,18.3°,47.1,8.8%,3,0.226,0.195,0.331,0.262,26.5%,38.2%,32.4%,43.2%,62.4%,74.0%,27.1%,32.4%,87
Utah,Zakye Hawkins,All,53,9,88.2,103.4,107.8,22.2%,19.7°,17.3°,22.2,11.1%,1,0.231,0.22,0.331,0.303,33.3%,33.3%,22.2%,49.1%,73.7%,92.9%,35.3%,19.2%,68
Georgia,Ryan Black Jr.,All,238,44,81.4,92.8,95.6,11.4%,11.5°,-4.1°,27.3,0.0%,0,0.302,0.248,0.33,0.296,52.3%,25.0%,18.2%,40.8%,55.7%,91.2%,25.0%,19.6%,63
Lindenwood,Owen Ralph,All,84,14,82.9,94.4,95.5,7.1%,13.7°,3.8°,28.6,0.0%,0,0.263,0.197,0.33,0.248,50.0%,35.7%,14.3%,41.7%,68.8%,77.3%,25.0%,31.4%,122
Arkansas State,Kaden Amundson,All,190,25,84.0,97.4,99.0,20.0%,16.4°,15.1°,32.0,0.0%,0,0.235,0.232,0.33,0.321,40.0%,36.0%,20.0%,38.4%,62.2%,90.2%,20.4%,15.1%,142
Austin Peay,Zion Taylor,All,249,39,90.2,103.1,106.5,43.6%,18.4°,15.6°,41.0,12.8%,5,0.25,0.297,0.33,0.423,28.2%,35.9%,33.3%,41.4%,68.8%,83.3%,24.2%,24.3%,96
Lamar,Tab Tracy,All,308,59,76.7,97.4,100.7,8.5%,-10.6°,-5.9°,11.9,0.0%,0,0.275,0.209,0.33,0.285,76.3%,10.2%,8.5%,43.2%,62.9%,86.7%,26.1%,18.0%,99
Marist,Kyle Pollack,All,42,7,95.0,104.4,105.6,71.4%,5.5°,11.7°,71.4,0.0%,0,0.273,0.383,0.33,0.458,28.6%,0.0%,71.4%,45.2%,75.0%,73.3%,18.2%,36.8%,150
Akron,Kelton Phillips,All,135,24,87.1,99.1,100.1,33.3%,0.5°,0.4°,29.2,0.0%,0,0.276,0.298,0.33,0.357,58.3%,4.2%,37.5%,39.3%,60.0%,91.7%,22.7%,22.6%,115
Georgia State,Nick Garagozzo,All,266,38,87.3,97.7,100.4,28.9%,16.7°,14.1°,47.4,0.0%,0,0.271,0.212,0.329,0.278,23.7%,28.9%,42.1%,41.4%,56.9%,86.5%,26.5%,25.5%,105
Sacramento State,Cameron Sewell,All,141,27,84.2,97.6,99.0,22.2%,17.6°,13.0°,33.3,0.0%,0,0.273,0.293,0.329,0.335,29.6%,22.2%,40.7%,40.4%,55.7%,88.2%,28.7%,22.8%,73
Youngstown State,Alex Jang,All,122,24,88.9,97.1,100.4,29.2%,19.0°,7.1°,41.7,0.0%,0,0.276,0.323,0.329,0.366,37.5%,25.0%,33.3%,48.4%,71.0%,90.9%,25.0%,11.9%,97
Niagara,Jacob Brooks,All,107,30,84.3,96.9,97.8,30.0%,-8.4°,10.8°,23.3,0.0%,0,0.324,0.23,0.329,0.265,63.3%,16.7%,16.7%,54.2%,83.0%,97.4%,31.7%,10.3%,124
Florida State,Noah Sheffield,All,123,22,90.0,99.1,107.1,40.9%,12.8°,9.6°,27.3,4.5%,1,0.29,0.214,0.329,0.266,40.9%,18.2%,22.7%,58.5%,79.4%,80.0%,36.7%,27.8%,71
Oregon State,Bryce Hubbard,All,116,23,93.4,102.3,106.0,56.5%,17.1°,12.6°,43.5,4.3%,1,0.258,0.296,0.329,0.43,30.4%,39.1%,21.7%,41.4%,59.6%,82.4%,23.7%,31.2%,93
Oklahoma State,Campbell Smithwick,All,182,19,87.1,105.4,109.0,42.1%,1.5°,6.8°,36.8,5.3%,1,0.2,0.23,0.329,0.381,52.6%,21.1%,26.3%,31.3%,50.0%,84.4%,13.0%,21.1%,119
UC Davis,Korey Williams,All,92,13,77.7,94.4,99.3,15.4%,-9.6°,2.4°,7.7,0.0%,0,0.278,0.22,0.329,0.266,84.6%,7.7%,7.7%,40.2%,62.8%,81.5%,20.4%,24.3%,69
Middle Tennessee,Dean O'Neill,All,87,15,94.7,110.2,111.9,53.3%,14.0°,7.7°,40.0,13.3%,2,0.25,0.315,0.329,0.391,40.0%,6.7%,33.3%,54.0%,80.0%,82.1%,36.5%,21.3%,69
Iowa,Kellen Strohmeyer,All,143,19,92.3,107.6,109.5,52.6%,7.7°,10.1°,31.6,5.3%,1,0.222,0.293,0.329,0.408,57.9%,26.3%,15.8%,42.0%,60.7%,83.8%,28.0%,30.0%,66
Alabama,Justin Lebron,All,314,56,91.4,106.0,110.5,50.0%,0.6°,9.0°,26.8,8.9%,5,0.26,0.295,0.329,0.398,55.4%,17.9%,25.0%,47.5%,75.0%,82.4%,26.4%,28.2%,106
Duke,Collin Anderson,All,245,35,88.7,101.4,104.5,40.0%,13.8°,13.7°,57.1,2.9%,1,0.24,0.284,0.329,0.367,28.6%,11.4%,42.9%,46.9%,69.2%,81.5%,26.6%,24.3%,101
San Jose State,Neil Jansen,All,59,5,92.9,105.3,111.0,40.0%,19.6°,17.6°,60.0,20.0%,1,0.125,0.369,0.328,0.566,20.0%,20.0%,60.0%,40.7%,73.7%,71.4%,25.0%,29.2%,108
Michigan,Joonsung Park,All,63,8,87.8,101.1,103.9,25.0%,-3.2°,2.6°,25.0,0.0%,0,0.286,0.22,0.328,0.285,62.5%,12.5%,25.0%,41.3%,63.0%,76.5%,25.0%,34.6%,89
Connecticut,Bryce Detwiler,All,44,5,87.0,110.0,110.8,60.0%,16.0°,18.1°,60.0,40.0%,2,0.222,0.302,0.328,0.442,20.0%,40.0%,40.0%,40.9%,59.1%,53.8%,22.7%,38.9%,83
UT Arlington,Noah Fields,All,110,19,92.0,101.8,103.1,57.9%,7.2°,4.1°,31.6,0.0%,0,0.292,0.304,0.328,0.354,57.9%,10.5%,31.6%,46.4%,73.3%,87.9%,27.7%,27.5%,111
FGCU,Keaton Kangas,All,35,5,85.9,98.9,99.9,20.0%,-4.4°,10.7°,20.0,0.0%,0,0.286,0.343,0.328,0.392,60.0%,0.0%,40.0%,31.4%,57.1%,100.0%,14.3%,18.2%,152
Lafayette,Alex Barrist,All,46,7,72.7,84.1,87.7,0.0%,18.6°,-,42.9,0.0%,0,0.125,0.299,0.328,0.445,28.6%,42.9%,28.6%,34.8%,75.0%,100.0%,26.3%,25.0%,78
Dallas Baptist,Hogan Nelson,All,28,5,93.5,98.9,100.0,40.0%,11.4°,0.7°,40.0,0.0%,0,0.286,0.238,0.328,0.319,40.0%,20.0%,40.0%,39.3%,69.2%,55.6%,13.3%,45.5%,125
Holy Cross,Liam Daly,All,32,6,82.7,95.3,95.3,33.3%,-6.2°,7.1°,33.3,0.0%,0,0.286,0.33,0.328,0.385,66.7%,0.0%,33.3%,40.6%,64.7%,100.0%,13.3%,7.7%,172
Texas,Dariyan Pendergrass,All,26,5,80.3,92.0,92.8,0.0%,16.9°,-,60.0,0.0%,0,0.333,0.295,0.328,0.32,20.0%,20.0%,60.0%,46.2%,76.9%,90.0%,15.4%,8.3%,125
Wichita State,Owen Washburn,All,226,43,89.9,108.2,111.1,37.2%,10.3°,16.5°,46.5,4.7%,2,0.26,0.312,0.328,0.404,30.2%,27.9%,34.9%,48.2%,70.3%,89.7%,27.0%,16.5%,91
UCF,Braden Calise,All,42,7,86.6,93.9,94.1,14.3%,-0.3°,-11.4°,14.3,0.0%,0,0.286,0.319,0.328,0.366,71.4%,14.3%,14.3%,26.2%,55.6%,100.0%,4.2%,0.0%,168
Ball State,Charlie Keller,All,40,5,72.3,97.1,99.1,20.0%,5.2°,33.9°,20.0,0.0%,0,0.222,0.193,0.328,0.247,60.0%,20.0%,20.0%,42.5%,52.9%,88.9%,34.8%,35.3%,-13
Campbell,Logen Sutton,All,32,8,91.7,105.2,106.2,62.5%,19.5°,11.0°,50.0,12.5%,1,0.25,0.405,0.328,0.513,25.0%,37.5%,37.5%,37.5%,66.7%,90.0%,11.8%,16.7%,127
James Madison,Jack Cannizzaro,All,106,19,85.8,101.0,102.3,21.1%,15.4°,7.7°,26.3,0.0%,0,0.238,0.244,0.328,0.284,42.1%,26.3%,15.8%,39.6%,60.5%,92.3%,25.4%,16.7%,81
Grambling,Chris Marcellus,All,33,6,85.3,104.1,105.5,50.0%,23.3°,18.1°,33.3,16.7%,1,0.222,0.257,0.328,0.368,16.7%,50.0%,33.3%,48.5%,72.2%,76.9%,20.0%,25.0%,150
Pittsburgh,Derrick Tarpley Jr,All,113,10,85.3,104.0,107.2,20.0%,7.7°,21.2°,30.0,10.0%,1,0.111,0.155,0.328,0.367,50.0%,30.0%,20.0%,40.7%,64.0%,81.2%,22.2%,34.8%,106
Lamar,Hector Rodriguez,All,221,44,84.2,94.8,102.7,15.9%,7.0°,0.4°,27.3,0.0%,0,0.294,0.276,0.328,0.327,52.3%,20.5%,22.7%,44.3%,68.1%,89.1%,26.8%,17.3%,103
Penn,Jack Warner,All,38,6,74.4,98.9,100.8,16.7%,-1.2°,22.9°,50.0,0.0%,0,0.222,0.24,0.328,0.29,50.0%,16.7%,33.3%,39.5%,64.7%,90.9%,19.0%,20.0%,89
Prairie View,Basilio Williams,All,30,6,84.6,94.0,97.3,16.7%,28.5°,29.5°,50.0,0.0%,0,0.25,0.2,0.328,0.241,16.7%,50.0%,33.3%,50.0%,76.9%,100.0%,29.4%,26.7%,37
UC San Diego,Delshaun Lanier,All,152,18,87.6,100.7,100.9,38.9%,14.3°,18.1°,38.9,11.1%,2,0.241,0.181,0.327,0.302,38.9%,38.9%,16.7%,40.8%,62.8%,83.7%,17.6%,25.8%,83
Delaware,Sam Winsett,All,92,10,88.2,101.5,101.6,60.0%,-12.8°,8.9°,30.0,10.0%,1,0.273,0.214,0.327,0.287,50.0%,10.0%,40.0%,37.0%,54.5%,70.8%,20.8%,44.1%,65
Southern Illinois,Jaden Flores,All,143,26,79.2,101.1,104.4,30.8%,22.6°,22.9°,38.5,11.5%,3,0.226,0.227,0.327,0.34,26.9%,46.2%,23.1%,48.3%,81.4%,83.3%,25.0%,24.6%,94
Louisiana,Noah Lewis,All,224,22,82.7,98.7,101.2,18.2%,4.3°,8.7°,36.4,0.0%,0,0.256,0.19,0.327,0.251,50.0%,9.1%,31.8%,41.1%,57.6%,87.8%,30.9%,26.1%,76
Fresno State,Austin Young,All,85,10,82.0,100.4,103.5,30.0%,3.1°,15.2°,10.0,0.0%,0,0.231,0.155,0.327,0.281,60.0%,30.0%,10.0%,37.6%,66.7%,79.2%,16.3%,25.0%,171
Coastal Carolina,Brice Estep,All,129,17,87.8,102.7,105.6,47.1%,33.7°,23.1°,35.3,11.8%,2,0.208,0.25,0.327,0.38,23.5%,47.1%,17.6%,41.9%,65.6%,85.7%,18.5%,18.5%,83
Purdue,Jackson Bessette,All,181,23,89.6,103.4,109.2,39.1%,5.1°,12.3°,34.8,0.0%,0,0.207,0.259,0.327,0.389,34.8%,13.0%,39.1%,48.6%,73.2%,85.0%,28.3%,17.0%,118
Florida Atlantic,Michael Perazza,All,229,48,83.9,98.2,103.1,29.2%,6.5°,13.1°,37.5,2.1%,1,0.321,0.3,0.327,0.335,52.1%,18.8%,27.1%,52.4%,73.5%,91.6%,31.9%,15.8%,96
Richmond,RJ Johnson,All,148,20,83.4,106.5,108.6,30.0%,-4.6°,13.8°,30.0,5.0%,1,0.286,0.289,0.327,0.349,65.0%,0.0%,35.0%,42.6%,64.5%,75.0%,26.7%,31.7%,110
