Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Georgia State,Jesse Donohoe,All,248,25,86.6,95.3,104.0,20.0%,21.5°,5.8°,36.0,4.0%,1,0.244,.162,0.355,.286,24.0%,20.0%,28.0%,37.5%,58.3%,78.6%,24.3%,29.0%,81.0
Auburn,Javon Hernandez,All,118,23,85.3,99.5,102.3,30.4%,11.4°,13.6°,30.4,0.0%,0,0.259,.228,0.355,.353,30.4%,30.4%,30.4%,40.7%,70.4%,94.7%,15.6%,12.5%,83.0
TCU,Chase Brunson,All,166,24,86.4,106.9,108.2,41.7%,8.0°,11.1°,33.3,4.2%,1,0.241,.273,0.355,.393,45.8%,12.5%,25.0%,38.0%,63.0%,91.3%,18.3%,9.5%,117.0
Old Dominion,Alex Bouche,All,265,30,91.9,108.6,112.2,33.3%,17.1°,14.0°,36.7,10.0%,3,0.231,.195,0.354,.375,26.7%,26.7%,26.7%,41.5%,69.2%,73.3%,14.8%,33.6%,105.0
Campbell,Peyton Bonds,All,131,28,90.7,107.5,113.4,39.3%,17.5°,11.7°,42.9,7.1%,2,0.242,.283,0.354,.385,25.0%,32.1%,21.4%,49.6%,73.1%,89.5%,34.2%,23.1%,125.0
Xavier,Tyler DeMartino,All,58,7,90.2,100.4,101.7,57.1%,5.5°,13.8°,42.9,0.0%,0,0.3,.360,0.354,.433,42.9%,0.0%,42.9%,34.5%,68.0%,70.6%,9.1%,30.0%,138.0
Missouri,Brock Daniels,All,107,17,82.1,96.4,103.1,11.8%,14.6°,12.9°,47.1,0.0%,0,0.393,.232,0.354,.313,35.3%,5.9%,47.1%,54.2%,73.9%,94.1%,39.3%,24.1%,62.0
Queens (NC),Zach Weston,All,48,7,89.8,97.7,98.6,28.6%,17.2°,18.5°,57.1,0.0%,0,0.273,.237,0.354,.265,0.0%,42.9%,14.3%,47.9%,73.7%,71.4%,31.0%,47.8%,71.0
Evansville,Evan Waggoner,All,56,7,80.3,88.7,91.9,0.0%,14.4°,-,14.3,0.0%,0,0.3,.185,0.354,.274,57.1%,14.3%,14.3%,25.0%,39.1%,100.0%,15.2%,21.4%,61.0
Baylor,Enzo Apodaca,All,229,52,82.8,100.2,105.8,30.8%,6.3°,9.6°,44.2,1.9%,1,0.316,.288,0.354,.374,48.1%,19.2%,25.0%,42.4%,67.0%,97.3%,18.8%,13.4%,116.0
UL Monroe,Easton Winfield,All,197,38,83.7,100.6,104.0,21.1%,7.2°,10.3°,31.6,2.6%,1,0.3,.222,0.354,.333,44.7%,15.8%,23.7%,48.2%,70.7%,76.9%,28.6%,26.3%,79.0
Arizona,Maddox Mihalakis,All,100,23,94.1,106.8,110.6,43.5%,13.8°,12.8°,30.4,4.3%,1,0.321,.341,0.354,.410,30.4%,13.0%,34.8%,55.0%,84.6%,84.1%,22.9%,20.0%,133.0
Cal State Fullerton,Maddox Latta,All,129,21,89.2,102.8,104.2,23.8%,13.6°,21.4°,52.4,4.8%,1,0.269,.263,0.354,.386,33.3%,28.6%,38.1%,42.6%,61.2%,90.0%,31.2%,25.5%,103.0
Marist,Lewis Rodriguez,All,109,13,80.7,95.0,95.4,7.7%,1.9°,7.7°,38.5,0.0%,0,0.235,.305,0.354,.452,46.2%,15.4%,30.8%,37.6%,65.3%,84.4%,15.0%,22.0%,133.0
Milwaukee,Tyler Bickers,All,88,15,87.5,93.2,94.3,0.0%,20.5°,-,33.3,0.0%,0,0.316,.262,0.354,.294,26.7%,33.3%,33.3%,40.9%,63.8%,83.3%,14.6%,16.7%,79.0
Cornell,Luke Johnson,All,37,5,89.5,98.5,99.2,60.0%,21.7°,5.9°,20.0,0.0%,0,0.333,.232,0.354,.240,40.0%,20.0%,20.0%,51.4%,66.7%,60.0%,40.9%,36.8%,60.0
Florida State,Alex Lodise,All,221,28,90.0,106.6,107.8,35.7%,16.7°,9.2°,46.4,3.6%,1,0.341,.236,0.353,.307,32.1%,3.6%,42.9%,49.3%,77.5%,84.1%,30.3%,24.8%,90.0
Xavier,Matthew DePrey,All,183,30,92.6,101.8,104.7,46.7%,11.7°,24.2°,43.3,6.7%,2,0.231,.281,0.353,.405,30.0%,23.3%,26.7%,51.4%,81.3%,85.2%,30.6%,24.5%,101.0
Georgia State,JoJo Jackson,All,177,20,88.1,104.1,109.1,40.0%,14.3°,15.6°,40.0,10.0%,2,0.25,.224,0.353,.380,35.0%,30.0%,30.0%,40.1%,64.4%,74.5%,23.1%,39.4%,115.0
Columbia,Hunter Snyder,All,53,5,75.9,94.8,96.6,20.0%,5.7°,28.3°,60.0,0.0%,0,0.143,.205,0.353,.399,20.0%,20.0%,40.0%,35.8%,75.0%,75.0%,18.9%,36.8%,113.0
Texas A&M,Ted Burton,All,227,31,90.7,103.1,105.3,48.4%,18.1°,14.5°,22.6,3.2%,1,0.237,.244,0.352,.398,32.3%,16.1%,19.4%,31.7%,56.5%,88.5%,9.2%,19.4%,129.0
North Alabama,Kyle Machado,All,46,8,84.5,96.9,101.7,37.5%,-1.0°,4.4°,25.0,0.0%,0,0.333,.347,0.352,.411,50.0%,0.0%,37.5%,52.2%,83.3%,73.3%,32.1%,25.0%,93.0
UNC Greensboro,Mitchell Smith,All,142,15,86.6,102.8,103.9,33.3%,10.8°,20.4°,40.0,0.0%,0,0.227,.288,0.352,.405,40.0%,20.0%,40.0%,37.3%,70.0%,88.6%,19.6%,18.9%,122.0
Auburn,Cale Stricklin,All,40,9,85.8,91.8,96.0,11.1%,14.9°,7.5°,44.4,0.0%,0,0.333,.405,0.352,.531,33.3%,22.2%,44.4%,37.5%,59.1%,100.0%,11.1%,0.0%,122.0
Virginia Tech,Carson DeMartini,All,332,46,89.5,105.5,106.1,54.3%,16.2°,24.5°,30.4,15.2%,7,0.209,.246,0.352,.410,30.4%,34.8%,21.7%,40.7%,70.0%,76.9%,21.8%,34.8%,89.0
Old Dominion,Kyle Edwards,All,257,55,90.8,101.3,104.1,41.8%,21.6°,21.7°,36.4,7.3%,4,0.262,.285,0.352,.393,20.0%,34.5%,23.6%,47.1%,69.2%,89.2%,27.7%,14.9%,115.0
Rutgers,Pete Durocher,All,200,51,86.2,99.5,107.2,33.3%,9.7°,12.6°,39.2,2.0%,1,0.304,.305,0.352,.365,47.1%,29.4%,21.6%,53.5%,74.7%,90.8%,37.2%,13.1%,114.0
Fresno State,Grady Morgan,All,213,33,85.3,102.1,105.6,30.3%,14.9°,14.1°,45.5,3.0%,1,0.261,.273,0.352,.362,33.3%,24.2%,33.3%,39.9%,65.1%,79.6%,23.8%,25.9%,100.0
Winthrop,Jaylen Hernandez,All,46,7,85.2,96.5,100.8,42.9%,12.3°,-9.0°,42.9,0.0%,0,0.333,.201,0.352,.263,57.1%,28.6%,14.3%,41.3%,75.0%,93.3%,15.4%,15.8%,143.0
Gonzaga,Donovan Ratfield,All,147,29,92.6,103.5,105.7,34.5%,15.9°,23.2°,31.0,6.9%,2,0.286,.279,0.352,.408,31.0%,31.0%,20.7%,46.3%,67.7%,84.1%,29.3%,25.0%,112.0
Minnesota,Weber Neels,All,147,26,88.9,103.5,105.0,34.6%,14.1°,11.1°,30.8,0.0%,0,0.294,.283,0.352,.351,42.3%,19.2%,30.8%,43.5%,73.4%,91.5%,20.5%,21.9%,104.0
St. Bonaventure,Jayce Tharnish,All,31,5,90.8,99.6,100.9,40.0%,21.3°,22.0°,60.0,0.0%,0,0.2,.451,0.351,.607,0.0%,20.0%,80.0%,41.9%,76.9%,100.0%,16.7%,0.0%,142.0
Bowling Green,Sam Seidel,All,45,7,82.0,91.5,96.0,14.3%,-9.5°,17.8°,28.6,0.0%,0,0.125,.211,0.351,.363,42.9%,0.0%,28.6%,28.9%,60.0%,77.8%,13.3%,30.8%,121.0
Nicholls,Basiel Williams,All,77,10,77.5,89.4,91.5,10.0%,12.8°,-12.4°,40.0,0.0%,0,0.25,.206,0.351,.263,40.0%,20.0%,30.0%,54.5%,74.3%,69.2%,38.1%,33.3%,49.0
Michigan,Will Rogers,All,148,33,88.4,101.7,105.8,36.4%,20.3°,12.2°,30.3,9.1%,3,0.282,.249,0.351,.355,39.4%,30.3%,12.1%,52.7%,81.2%,85.7%,27.8%,17.9%,118.0
Hofstra,Steve Harrington,All,160,25,82.7,102.3,104.7,20.0%,5.5°,4.2°,20.0,4.0%,1,0.312,.212,0.351,.291,52.0%,16.0%,16.0%,36.2%,46.4%,93.8%,28.6%,25.9%,47.0
Murray State,Jonathan Hogart,All,99,21,93.2,106.4,107.3,52.4%,24.5°,11.0°,33.3,4.8%,1,0.28,.312,0.351,.398,28.6%,14.3%,19.0%,47.5%,66.7%,92.3%,35.0%,19.1%,107.0
UNLV,Isaac Rodriguez,All,57,15,92.0,101.2,101.6,40.0%,16.9°,15.4°,40.0,0.0%,0,0.353,.306,0.351,.411,33.3%,26.7%,26.7%,43.9%,71.4%,95.0%,17.2%,8.0%,114.0
San Diego State,Shaun Montoya,All,61,11,84.0,92.8,101.1,9.1%,8.0°,13.5°,36.4,0.0%,0,0.353,.151,0.351,.157,27.3%,0.0%,36.4%,45.9%,72.0%,83.3%,27.8%,32.1%,59.0
Murray State,Dan Tauken,All,105,10,92.8,96.8,97.9,30.0%,21.4°,14.6°,50.0,0.0%,0,0.235,.183,0.351,.297,20.0%,30.0%,40.0%,43.8%,62.0%,74.2%,27.3%,32.6%,88.0
USC,Abbrie Covarrubias,All,107,24,90.3,101.7,104.2,54.2%,3.6°,2.5°,16.7,8.3%,2,0.323,.242,0.35,.352,58.3%,12.5%,12.5%,50.5%,71.7%,97.0%,34.4%,18.5%,89.0
Oklahoma State,Avery Ortiz,All,248,35,88.7,105.8,108.2,42.9%,15.2°,16.0°,40.0,8.6%,3,0.245,.225,0.35,.350,34.3%,17.1%,31.4%,40.7%,59.8%,83.6%,25.0%,27.7%,89.0
Southern Miss,Ozzie Pratt,All,301,64,87.9,98.5,102.9,28.1%,18.3°,13.4°,46.9,0.0%,0,0.297,.314,0.35,.368,21.9%,23.4%,40.6%,47.2%,71.8%,92.6%,28.2%,14.1%,102.0
Oakland,Gavin Arseneau,All,30,5,89.1,96.0,97.4,20.0%,22.1°,15.8°,60.0,0.0%,0,0.167,.292,0.35,.433,20.0%,20.0%,40.0%,36.7%,63.6%,85.7%,21.1%,18.2%,90.0
William & Mary,Jerry Barnes III,All,127,12,93.9,104.7,106.6,58.3%,22.3°,19.7°,50.0,0.0%,0,0.238,.257,0.35,.394,8.3%,33.3%,58.3%,32.3%,55.1%,70.4%,17.9%,31.7%,121.0
Austin Peay,Gus Freeman,All,118,18,87.8,96.5,97.5,16.7%,24.0°,2.5°,38.9,0.0%,0,0.263,.201,0.35,.352,22.2%,38.9%,22.2%,44.1%,74.5%,91.4%,23.9%,13.5%,117.0
FGCU,Charles Davalan,All,165,24,85.7,100.8,102.9,29.2%,21.8°,11.3°,8.3,4.2%,1,0.231,.209,0.35,.339,37.5%,29.2%,8.3%,43.6%,62.3%,93.8%,27.3%,9.7%,62.0
Rutgers,Jackson Natilli,All,182,33,90.3,102.5,105.7,48.5%,21.1°,16.2°,36.4,9.1%,3,0.25,.285,0.35,.379,30.3%,30.3%,21.2%,51.1%,77.0%,75.4%,33.3%,28.0%,85.0
San Diego State,Colby Turner,All,25,6,79.9,101.5,104.7,16.7%,0.5°,12.1°,50.0,0.0%,0,0.2,.293,0.349,.437,50.0%,16.7%,33.3%,40.0%,69.2%,88.9%,8.3%,20.0%,111.0
Clemson,Andrew Ciufo,All,93,13,86.3,106.1,106.8,46.2%,10.0°,9.5°,30.8,7.7%,1,0.25,.234,0.349,.412,46.2%,23.1%,30.8%,43.0%,57.9%,77.3%,32.7%,42.5%,67.0
Jacksonville,Tyler Hinrikus,All,58,11,88.9,102.0,103.1,36.4%,13.4°,19.5°,54.5,9.1%,1,0.286,.344,0.349,.442,27.3%,18.2%,36.4%,48.3%,62.5%,93.3%,38.2%,39.3%,113.0
Utah Valley,Isaac Lovings,All,108,13,88.0,105.6,105.6,30.8%,18.0°,12.1°,7.7,7.7%,1,0.227,.171,0.349,.329,53.8%,15.4%,7.7%,35.2%,54.2%,80.8%,20.0%,31.6%,109.0
Southern Miss,Carson Paetow,All,303,45,87.0,97.3,106.6,33.3%,6.4°,5.1°,24.4,4.4%,2,0.241,.219,0.349,.322,53.3%,15.6%,15.6%,43.6%,66.7%,81.2%,22.6%,24.2%,80.0
South Dakota State,Carter Sintek,All,71,21,82.4,93.5,95.3,14.3%,9.6°,0.5°,38.1,0.0%,0,0.333,.257,0.349,.276,47.6%,4.8%,28.6%,49.3%,60.0%,100.0%,41.5%,2.9%,77.0
Baylor,Zachary Mazoch,All,27,5,84.2,101.4,101.4,60.0%,-11.8°,1.5°,0.0,0.0%,0,0.429,.243,0.348,.347,80.0%,0.0%,0.0%,59.3%,72.2%,84.6%,33.3%,18.8%,138.0
Pepperdine,Corwin Hemmingsen,All,104,14,89.8,98.8,101.4,28.6%,4.1°,17.0°,50.0,0.0%,0,0.318,.235,0.348,.308,42.9%,14.3%,35.7%,36.5%,65.9%,92.6%,17.5%,15.8%,127.0
Sacramento State,Tyler White,All,129,27,89.1,103.0,105.3,48.1%,5.1°,15.9°,37.0,11.1%,3,0.306,.319,0.348,.380,33.3%,11.1%,29.6%,47.3%,76.0%,89.5%,29.1%,18.0%,132.0
Valparaiso,Kyle Schmack,All,175,23,89.6,106.5,109.2,34.8%,22.1°,17.5°,39.1,4.3%,1,0.237,.237,0.348,.322,17.4%,21.7%,30.4%,53.7%,80.3%,78.7%,33.3%,34.0%,122.0
Illinois,Connor Milton,All,110,13,81.8,95.6,104.7,7.7%,11.5°,11.8°,46.2,0.0%,0,0.25,.167,0.348,.341,30.8%,15.4%,38.5%,37.3%,70.7%,89.7%,17.4%,24.4%,119.0
Virginia Tech,Christian Martin,All,311,47,89.0,103.2,110.0,29.8%,19.2°,12.8°,42.6,6.4%,3,0.286,.242,0.348,.362,34.0%,29.8%,23.4%,38.6%,60.1%,86.7%,21.4%,25.8%,95.0
Iowa,Kyle Huckstorf,All,175,32,90.0,106.6,107.0,43.8%,5.5°,16.0°,28.1,21.9%,7,0.279,.287,0.348,.442,46.9%,21.9%,18.8%,46.3%,66.7%,83.3%,28.7%,19.8%,130.0
Texas A&M,Hayden Schott,All,324,46,90.3,104.3,106.9,37.0%,12.4°,10.5°,28.3,4.3%,2,0.27,.254,0.348,.347,41.3%,15.2%,19.6%,39.2%,60.1%,84.9%,22.7%,25.2%,103.0
VCU,Jake Thilges,All,113,17,90.4,103.4,105.8,35.3%,28.4°,15.3°,35.3,23.5%,4,0.222,.199,0.347,.354,17.6%,41.2%,11.8%,48.7%,60.5%,82.6%,42.7%,36.4%,48.0
Alabama,TJ McCants,All,322,50,85.7,102.7,104.9,28.0%,16.3°,13.4°,34.0,6.0%,3,0.296,.253,0.347,.346,34.0%,34.0%,24.0%,49.1%,71.3%,83.3%,31.3%,25.9%,73.0
Nebraska,Case Sanderson,All,197,23,87.1,103.1,104.6,34.8%,12.3°,14.1°,43.5,4.3%,1,0.314,.208,0.347,.291,34.8%,17.4%,34.8%,43.1%,61.1%,86.4%,21.3%,20.0%,92.0
Old Dominion,TJ Aiken,All,114,19,87.8,92.8,96.0,15.8%,7.9°,-3.7°,31.6,0.0%,0,0.308,.152,0.347,.271,42.1%,10.5%,15.8%,47.4%,71.2%,75.7%,27.4%,29.6%,92.0
SIUE,Daniel Gierer,All,41,11,89.1,97.2,98.4,45.5%,12.7°,3.2°,45.5,0.0%,0,0.308,.262,0.347,.282,45.5%,18.2%,36.4%,61.0%,82.4%,92.9%,45.8%,12.0%,-25.0
Long Beach State,Jack Hammond,All,133,20,78.4,96.8,99.6,15.0%,27.0°,17.0°,25.0,0.0%,0,0.231,.233,0.347,.333,25.0%,30.0%,20.0%,39.1%,62.3%,92.1%,19.4%,11.5%,102.0
Saint Mary's (CA),Gavin Napier,All,97,15,88.5,95.6,96.3,20.0%,11.6°,16.5°,40.0,0.0%,0,0.263,.285,0.347,.351,40.0%,20.0%,26.7%,38.1%,58.5%,79.2%,23.2%,32.4%,113.0
Seton Hall,Devin Hack,All,114,20,79.8,91.9,93.4,0.0%,13.0°,-,35.0,0.0%,0,0.385,.229,0.347,.243,45.0%,15.0%,30.0%,46.5%,70.5%,93.0%,18.9%,11.3%,127.0
Iowa,Michael Seegers,All,209,36,83.0,98.7,99.8,19.4%,11.4°,5.0°,41.7,0.0%,0,0.295,.246,0.347,.306,36.1%,16.7%,36.1%,35.4%,52.5%,94.2%,20.0%,5.4%,104.0
Morehead State,Ryley Preece,All,209,24,88.2,104.6,104.9,45.8%,14.4°,3.2°,29.2,0.0%,0,0.263,.240,0.347,.336,50.0%,16.7%,29.2%,40.7%,67.5%,87.5%,23.0%,25.9%,121.0
High Point,Charlie Klingler,All,157,43,83.3,98.9,101.6,25.6%,3.7°,7.2°,25.6,2.3%,1,0.3,.292,0.347,.338,48.8%,7.0%,25.6%,53.5%,71.4%,92.0%,39.1%,14.3%,83.0
Northern Colorado,Jake King,All,72,17,87.2,101.8,104.4,23.5%,-3.2°,2.9°,23.5,0.0%,0,0.333,.346,0.347,.361,64.7%,0.0%,23.5%,44.4%,72.7%,79.2%,20.5%,18.8%,154.0
Kansas State,Jayden Lobliner,All,78,15,85.9,97.8,100.1,40.0%,10.4°,14.4°,26.7,0.0%,0,0.263,.277,0.347,.354,60.0%,20.0%,13.3%,51.3%,69.4%,84.0%,35.7%,27.5%,87.0
UC Santa Barbara,Reiss Calvin,All,162,19,85.6,103.6,105.0,31.6%,10.3°,21.1°,42.1,5.3%,1,0.233,.269,0.347,.391,36.8%,31.6%,31.6%,41.4%,63.9%,80.4%,23.3%,26.9%,91.0
Baylor,Hunter Teplanszky,All,251,32,89.8,102.0,105.5,46.9%,8.9°,9.3°,21.9,3.1%,1,0.264,.236,0.346,.316,50.0%,18.8%,18.8%,45.8%,67.6%,70.7%,28.6%,35.7%,96.0
Illinois,Brody Harding,All,173,35,85.0,99.9,101.9,31.4%,1.6°,5.1°,22.9,0.0%,0,0.3,.336,0.346,.420,51.4%,14.3%,22.9%,32.4%,47.6%,95.0%,18.0%,12.5%,66.0
Kansas,Collier Cranford,All,147,40,89.9,104.5,106.3,42.5%,5.7°,7.1°,32.5,2.5%,1,0.283,.351,0.346,.438,40.0%,12.5%,32.5%,51.7%,80.3%,92.5%,28.4%,13.2%,89.0
Louisville,Ryan McCoy,All,283,35,93.4,110.5,111.4,51.4%,17.3°,12.3°,28.6,2.9%,1,0.273,.253,0.346,.343,37.1%,22.9%,22.9%,41.0%,74.8%,85.5%,19.2%,28.4%,110.0
George Washington,Ellis Schwartz,All,205,19,87.4,102.0,105.0,31.6%,8.1°,10.8°,26.3,10.5%,2,0.308,.199,0.346,.274,52.6%,21.1%,21.1%,33.7%,51.6%,75.0%,18.8%,39.1%,88.0
Mount St. Mary's,Aiden Tierney,All,94,22,79.5,95.3,100.8,13.6%,15.0°,3.3°,40.9,0.0%,0,0.348,.268,0.346,.335,36.4%,36.4%,22.7%,56.4%,82.9%,82.8%,40.7%,22.6%,68.0
Elon,Connor Offshack,All,84,16,87.1,99.0,100.2,25.0%,22.1°,13.8°,37.5,0.0%,0,0.25,.202,0.346,.279,31.2%,37.5%,25.0%,46.4%,80.6%,88.0%,26.4%,20.5%,150.0
UNLV,Chase Ditmar,All,71,17,88.4,97.2,101.7,35.3%,11.7°,4.1°,23.5,0.0%,0,0.278,.271,0.346,.334,52.9%,29.4%,17.6%,43.7%,63.6%,100.0%,26.3%,12.9%,65.0
Incarnate Word,Grant Randall,All,46,12,89.2,101.3,102.9,16.7%,22.4°,8.2°,25.0,0.0%,0,0.308,.277,0.346,.378,33.3%,8.3%,25.0%,43.5%,60.9%,92.9%,26.1%,10.0%,102.0
Loyola Marymount,Diego Baqueiro,All,135,25,87.2,103.2,105.2,40.0%,17.9°,21.3°,28.0,0.0%,0,0.29,.267,0.345,.341,36.0%,40.0%,16.0%,50.4%,79.2%,86.8%,34.5%,25.0%,83.0
Arkansas,Jack Wagner,All,87,14,87.8,101.5,101.8,35.7%,29.0°,16.6°,35.7,0.0%,0,0.278,.233,0.345,.352,14.3%,35.7%,21.4%,34.5%,52.6%,80.0%,20.4%,26.7%,85.0
Mississippi State,Aaron Downs,All,140,27,92.8,107.5,111.7,51.9%,2.9°,1.8°,33.3,11.1%,3,0.316,.284,0.345,.355,55.6%,14.8%,25.9%,47.9%,71.7%,84.2%,33.3%,31.3%,78.0
Texas A&M,Kaeden Kent,All,68,10,83.6,100.3,100.7,30.0%,9.7°,1.3°,40.0,0.0%,0,0.333,.311,0.345,.342,40.0%,10.0%,30.0%,38.2%,55.2%,93.8%,25.6%,19.2%,67.0
Delaware,Tyler Leach,All,93,13,98.0,107.8,109.9,61.5%,14.3°,17.4°,30.8,23.1%,3,0.158,.266,0.345,.463,30.8%,38.5%,15.4%,38.7%,68.6%,87.5%,20.7%,36.1%,112.0
Abilene Christian,Holden Rook,All,81,11,81.5,94.9,99.1,9.1%,22.1°,17.6°,18.2,0.0%,0,0.188,.082,0.345,.367,36.4%,18.2%,18.2%,44.4%,77.4%,100.0%,24.0%,19.4%,132.0
Seton Hall,Pat D'Amico,All,82,15,87.7,98.8,98.9,40.0%,8.7°,17.2°,46.7,0.0%,0,0.176,.246,0.345,.407,33.3%,33.3%,20.0%,47.6%,81.0%,82.4%,12.5%,17.9%,157.0
Rider,Anthony Paskell,All,80,13,86.0,97.1,101.9,30.8%,22.4°,13.2°,30.8,0.0%,0,0.278,.250,0.345,.316,38.5%,23.1%,23.1%,41.2%,68.6%,79.2%,20.0%,27.3%,126.0
Georgia Tech,Parker Brosius,All,159,20,90.7,102.9,103.7,40.0%,13.2°,15.7°,35.0,0.0%,0,0.259,.229,0.344,.356,40.0%,15.0%,25.0%,33.3%,49.3%,91.7%,19.8%,13.2%,114.0
Iowa,Davis Cop,All,190,48,90.6,105.6,108.3,50.0%,9.0°,11.6°,35.4,2.1%,1,0.345,.326,0.344,.368,45.8%,18.8%,25.0%,46.3%,64.5%,86.7%,28.9%,19.3%,82.0
Monmouth,James Harmstead,All,104,16,97.0,109.1,109.7,56.2%,18.4°,9.7°,37.5,12.5%,2,0.261,.295,0.344,.401,31.2%,12.5%,37.5%,42.3%,79.4%,77.8%,24.3%,31.8%,104.0
Connecticut,Jake Studley,All,101,20,86.4,103.0,104.9,40.0%,10.6°,19.4°,40.0,0.0%,0,0.25,.249,0.344,.348,30.0%,25.0%,30.0%,54.5%,71.2%,86.5%,36.7%,14.5%,95.0
Southern Miss,Nick Monistere,All,304,51,85.9,101.5,108.2,33.3%,12.8°,10.0°,39.2,2.0%,1,0.242,.243,0.344,.358,33.3%,23.5%,31.4%,46.4%,72.3%,89.5%,29.7%,18.4%,96.0
Pepperdine,Julian Nunez,All,182,31,85.6,99.2,101.7,29.0%,23.9°,19.9°,48.4,0.0%,0,0.237,.220,0.344,.320,16.1%,32.3%,32.3%,41.8%,62.5%,88.9%,28.2%,14.5%,107.0
Cal State Northridge,Will Linberg,All,103,19,88.1,101.8,101.8,36.8%,1.2°,12.0°,21.1,5.3%,1,0.273,.250,0.344,.361,57.9%,21.1%,10.5%,35.0%,56.2%,92.6%,16.4%,16.7%,98.0
Georgetown,Kavi Caster,All,74,13,84.5,96.8,107.7,23.1%,30.7°,13.3°,53.8,7.7%,1,0.273,.175,0.343,.246,15.4%,23.1%,38.5%,56.8%,75.0%,77.8%,39.5%,31.0%,23.0
Oakland,Brandon Nigh,All,99,14,88.4,102.0,103.9,35.7%,10.9°,8.3°,35.7,0.0%,0,0.294,.270,0.343,.338,35.7%,21.4%,28.6%,37.4%,64.9%,87.5%,21.0%,13.5%,117.0
Utah Tech,Petey Soto Jr.,All,97,16,87.5,105.8,106.0,43.8%,10.8°,11.0°,31.2,0.0%,0,0.286,.283,0.343,.356,18.8%,18.8%,37.5%,43.3%,74.4%,96.9%,18.5%,16.7%,113.0
UNLV,Kade Higgins,All,126,19,77.0,95.4,98.1,10.5%,5.3°,30.9°,36.8,5.3%,1,0.31,.226,0.343,.258,47.4%,15.8%,31.6%,40.5%,68.5%,78.4%,19.4%,33.3%,85.0
St. John's,Ben Beauchamp,All,160,28,84.9,100.1,103.5,32.1%,16.3°,13.5°,32.1,3.6%,1,0.25,.220,0.343,.296,39.3%,14.3%,25.0%,46.9%,65.3%,87.2%,31.8%,20.0%,75.0
UMBC,Dawson Baracani,All,92,10,85.2,96.0,100.0,20.0%,29.6°,11.6°,40.0,0.0%,0,0.231,.183,0.343,.314,10.0%,40.0%,30.0%,26.1%,45.7%,87.5%,14.0%,29.2%,90.0
USC Upstate,Jake Armsey,All,163,27,86.9,98.6,100.3,37.0%,9.7°,17.1°,33.3,3.7%,1,0.182,.256,0.343,.381,40.7%,25.9%,18.5%,35.0%,67.7%,93.2%,13.3%,19.3%,136.0
Florida International,Adrian Figueroa,All,61,7,83.8,92.7,96.3,28.6%,10.7°,2.6°,14.3,0.0%,0,0.2,.222,0.343,.342,42.9%,14.3%,28.6%,34.4%,52.2%,91.7%,23.7%,23.8%,101.0
Missouri,Thomas Curry,All,82,11,86.6,101.4,101.7,36.4%,22.0°,16.1°,27.3,9.1%,1,0.167,.150,0.343,.325,27.3%,27.3%,45.5%,39.0%,62.5%,60.0%,16.7%,40.6%,109.0
Gonzaga,Vincent Temesvary,All,190,31,86.0,106.0,106.2,19.4%,15.3°,14.7°,22.6,3.2%,1,0.225,.207,0.343,.274,32.3%,35.5%,19.4%,49.5%,72.4%,88.9%,30.1%,24.5%,99.0
Wofford,Andrew Mannelly,All,80,13,85.5,93.4,100.3,15.4%,20.9°,8.4°,46.2,0.0%,0,0.357,.318,0.343,.386,23.1%,30.8%,38.5%,38.8%,60.5%,76.9%,13.5%,22.6%,114.0
Southeastern Louisiana,Ryan Brome,All,70,13,87.2,99.7,100.3,23.1%,15.8°,8.3°,15.4,7.7%,1,0.312,.212,0.342,.313,46.2%,7.7%,7.7%,38.6%,57.7%,93.3%,27.3%,25.9%,90.0
Maryland,Kevin Keister,All,186,37,88.4,99.0,103.4,29.7%,21.2°,9.3°,24.3,0.0%,0,0.273,.183,0.342,.264,24.3%,35.1%,16.2%,40.3%,64.1%,90.0%,23.1%,12.0%,112.0
Louisiana Tech,Jorge Corona,All,270,53,90.1,101.9,107.9,34.0%,22.2°,15.3°,43.4,9.4%,5,0.234,.291,0.342,.396,22.6%,26.4%,34.0%,46.3%,76.9%,88.9%,22.9%,24.0%,140.0
Georgia Southern,Sean White,All,179,34,89.2,102.6,105.5,35.3%,10.7°,9.8°,17.6,2.9%,1,0.267,.263,0.342,.339,55.9%,14.7%,14.7%,45.8%,62.7%,78.6%,35.7%,23.2%,67.0
Georgetown,Keith Savoy,All,34,5,89.3,89.2,91.5,20.0%,12.0°,-27.7°,0.0,0.0%,0,0.2,.206,0.342,.356,60.0%,40.0%,0.0%,32.4%,63.6%,85.7%,17.4%,18.2%,185.0
Troy,Tremayne Cobb Jr.,All,213,39,93.1,106.0,110.5,35.9%,0.4°,11.7°,33.3,5.1%,2,0.233,.292,0.342,.401,41.0%,12.8%,25.6%,35.2%,61.8%,92.7%,16.1%,12.0%,129.0
Northern Colorado,Garrett Fisher,All,94,14,84.8,99.8,102.4,28.6%,20.0°,17.5°,21.4,7.1%,1,0.188,.222,0.342,.368,35.7%,28.6%,7.1%,44.7%,55.8%,87.5%,35.3%,19.0%,85.0
