Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Eastern Michigan,Connor Walsh,All,44,8,81.5,97.0,100.1,12.5%,8.5°,0.9°,12.5,0.0%,0,0.0,0.167,0.147,0.286,50.0%,37.5%,12.5%,36.4%,58.8%,100.0%,22.2%,12.5%,127
Utah Tech,Aden Dance,All,37,6,81.1,88.7,88.7,0.0%,33.1°,-,16.7,0.0%,0,0.0,0.161,0.147,0.281,16.7%,50.0%,16.7%,35.1%,52.2%,66.7%,7.1%,30.8%,87
Kentucky,Raphael Pelletier,All,67,6,89.1,99.3,102.5,16.7%,23.5°,11.9°,33.3,0.0%,0,0.083,0.223,0.147,0.249,33.3%,33.3%,33.3%,40.3%,58.3%,78.6%,30.2%,25.9%,54
Baylor,Will Pendergrass,All,98,13,88.2,102.5,106.3,38.5%,19.5°,17.8°,30.8,0.0%,0,0.136,0.169,0.147,0.211,38.5%,30.8%,23.1%,55.1%,70.3%,57.7%,45.9%,42.6%,50
Loyola Marymount,Luca Danos,All,47,7,72.2,94.4,95.6,14.3%,-6.3°,17.9°,14.3,0.0%,0,0.0,0.132,0.147,0.261,42.9%,28.6%,14.3%,40.4%,46.7%,100.0%,37.5%,10.5%,73
Bellarmine,Garrett Rusch,All,35,8,83.8,100.1,101.6,25.0%,26.7°,16.5°,50.0,0.0%,0,0.111,0.322,0.147,0.363,12.5%,37.5%,37.5%,51.4%,66.7%,70.0%,40.0%,22.2%,92
UT Tyler,Mason Hammonds,All,48,7,80.0,91.1,91.9,0.0%,-8.0°,-,28.6,0.0%,0,0.0,0.146,0.147,0.274,57.1%,0.0%,28.6%,45.8%,75.0%,100.0%,25.0%,9.1%,85
North Florida,Brady Browning,All,40,5,88.6,98.3,101.5,20.0%,6.8°,14.8°,60.0,0.0%,0,0.111,0.19,0.147,0.201,40.0%,20.0%,40.0%,50.0%,50.0%,55.6%,50.0%,50.0%,60
Queens (NC),Lenox Lively,All,68,13,78.3,95.2,98.1,7.7%,-1.4°,15.4°,46.2,0.0%,0,0.167,0.263,0.146,0.252,46.2%,7.7%,46.2%,48.5%,61.1%,81.8%,34.4%,21.2%,27
Radford,Corbin Grantham,All,75,9,83.3,93.1,93.3,0.0%,19.4°,-,66.7,0.0%,0,0.167,0.178,0.146,0.176,11.1%,44.4%,44.4%,53.3%,81.1%,60.0%,26.3%,40.0%,107
UL Monroe,Barham White,All,84,12,88.4,98.5,102.7,33.3%,12.6°,11.0°,50.0,0.0%,0,0.095,0.218,0.145,0.289,33.3%,41.7%,25.0%,51.2%,65.8%,56.0%,39.1%,41.9%,48
Central Michigan,Cole Prout,All,123,18,81.6,99.3,100.6,11.1%,15.9°,27.0°,33.3,5.6%,1,0.077,0.16,0.144,0.255,33.3%,38.9%,16.7%,40.7%,59.6%,82.4%,24.2%,26.0%,91
Princeton,Jordan Kelly,All,73,8,77.8,93.7,102.0,12.5%,7.9°,31.5°,50.0,12.5%,1,0.125,0.171,0.144,0.24,50.0%,25.0%,25.0%,38.4%,46.7%,71.4%,32.6%,53.6%,23
Richmond,Aidan O'Keefe,All,72,13,74.5,94.4,94.7,0.0%,-2.5°,-,23.1,0.0%,0,0.125,0.225,0.144,0.258,69.2%,0.0%,30.8%,44.4%,69.4%,84.0%,19.4%,21.9%,170
Pepperdine,Cam Conley,All,43,10,81.6,100.7,101.7,20.0%,-2.3°,6.3°,30.0,0.0%,0,0.154,0.241,0.143,0.246,60.0%,20.0%,20.0%,65.1%,78.3%,83.3%,50.0%,21.4%,52
Princeton,Jake Kernodle,All,98,16,89.5,105.1,106.0,50.0%,-1.7°,-0.7°,18.8,0.0%,0,0.16,0.207,0.143,0.248,68.8%,12.5%,12.5%,41.8%,56.1%,82.6%,31.6%,31.7%,102
Eastern Illinois,Chris Worcester,All,97,17,89.7,96.3,101.8,23.5%,7.0°,-0.4°,5.9,0.0%,0,0.1,0.23,0.142,0.267,52.9%,47.1%,0.0%,42.3%,65.0%,92.3%,26.3%,22.0%,120
Long Beach State,Jacob Evans,All,97,10,84.5,93.2,93.8,0.0%,-0.5°,-,20.0,0.0%,0,0.053,0.11,0.142,0.206,60.0%,30.0%,10.0%,49.5%,67.5%,81.5%,36.8%,29.2%,85
Texas State,Justin Vossos,All,72,9,87.2,94.6,94.8,11.1%,9.4°,-16.7°,22.2,0.0%,0,0.077,0.21,0.141,0.275,55.6%,22.2%,22.2%,36.1%,63.3%,89.5%,16.7%,23.1%,147
Murray State,Conner Cunningham,All,82,6,76.8,98.9,99.8,33.3%,-16.2°,10.7°,16.7,0.0%,0,0.071,0.122,0.141,0.203,66.7%,16.7%,16.7%,34.1%,42.5%,64.7%,26.2%,42.9%,72
Central Arkansas,Keon Moseni,All,97,9,80.3,99.6,100.1,33.3%,-0.4°,11.3°,22.2,0.0%,0,0.0,0.134,0.14,0.265,66.7%,11.1%,22.2%,32.0%,50.0%,94.1%,22.2%,32.3%,88
Mercer,Cade Norton,All,61,8,77.4,99.7,100.6,37.5%,-6.8°,22.0°,25.0,0.0%,0,0.091,0.221,0.139,0.301,62.5%,12.5%,25.0%,36.1%,61.1%,81.8%,25.6%,22.7%,120
Columbus State,Cole Eison,All,38,9,74.7,91.7,99.6,11.1%,8.5°,14.5°,33.3,0.0%,0,0.091,0.251,0.139,0.289,66.7%,11.1%,11.1%,55.3%,86.7%,76.9%,34.8%,42.9%,163
Lee,Ryan Valdes,All,45,9,82.7,90.6,92.1,0.0%,19.7°,-,33.3,0.0%,0,0.091,0.168,0.139,0.217,33.3%,22.2%,33.3%,44.4%,66.7%,100.0%,29.6%,15.0%,93
Long Beach State,Easton Elliot,All,39,8,74.5,89.8,91.9,0.0%,-12.3°,-,12.5,0.0%,0,0.091,0.1,0.139,0.159,75.0%,25.0%,0.0%,48.7%,57.9%,81.8%,40.0%,36.8%,61
Middle Tennessee,Keaton Ray,All,57,6,86.0,95.2,96.6,16.7%,9.5°,-,0.0,0.0%,0,0.091,0.092,0.139,0.145,66.7%,0.0%,0.0%,40.4%,68.2%,80.0%,22.9%,39.1%,110
Lindenwood,Kameron Edwards,All,54,7,74.5,95.6,99.1,14.3%,2.9°,11.1°,28.6,0.0%,0,0.091,0.215,0.139,0.26,57.1%,0.0%,28.6%,51.9%,70.4%,68.4%,33.3%,39.3%,124
Binghamton,Todd Abraham,All,63,9,77.4,95.0,95.9,11.1%,7.3°,2.1°,0.0,0.0%,0,0.1,0.159,0.139,0.223,55.6%,33.3%,0.0%,44.4%,72.7%,83.3%,13.3%,17.9%,128
Southern Wesleyan,Jarrett Whitley,All,49,6,86.8,101.1,102.1,33.3%,22.3°,19.7°,33.3,16.7%,1,0.091,0.171,0.139,0.262,33.3%,33.3%,16.7%,55.1%,87.5%,57.1%,39.4%,55.6%,52
Limestone,Davis Turner,All,83,14,73.9,96.9,97.2,21.4%,-1.9°,10.4°,28.6,0.0%,0,0.118,0.193,0.136,0.233,71.4%,7.1%,21.4%,32.5%,55.3%,76.2%,13.3%,22.2%,105
James Madison,Jack Anderson,All,58,13,81.7,95.2,96.9,7.7%,22.4°,17.4°,38.5,0.0%,0,0.125,0.231,0.136,0.257,30.8%,30.8%,38.5%,56.9%,71.9%,82.6%,38.5%,21.2%,29
UC Santa Barbara,Liam Barrett,All,76,11,90.0,97.2,99.1,45.5%,1.7°,-4.7°,27.3,0.0%,0,0.111,0.194,0.136,0.224,63.6%,18.2%,18.2%,38.2%,54.3%,84.2%,24.4%,34.5%,103
Grand Canyon,Troy Sanders,All,102,18,88.3,94.6,99.5,27.8%,7.3°,-15.2°,22.2,0.0%,0,0.12,0.23,0.135,0.256,61.1%,33.3%,5.6%,43.1%,66.7%,75.0%,26.7%,27.3%,107
Pepperdine,Esteban Sepulveda,All,45,7,73.7,92.2,101.3,14.3%,28.8°,31.0°,42.9,14.3%,1,0.0,0.224,0.134,0.371,14.3%,57.1%,28.6%,33.3%,68.4%,69.2%,7.7%,26.7%,187
George Fox,Mason Eastman,All,31,8,83.4,90.4,91.7,0.0%,19.3°,-,50.0,0.0%,0,0.0,0.175,0.134,0.292,25.0%,50.0%,25.0%,29.0%,77.8%,100.0%,9.1%,0.0%,231
Oregon,Jack Brooks,All,53,5,87.4,92.3,93.7,0.0%,3.2°,-,20.0,0.0%,0,0.0,0.103,0.134,0.224,60.0%,20.0%,20.0%,34.0%,48.3%,78.6%,16.7%,33.3%,47
Eastern Illinois,Eli Hill,All,39,5,82.6,96.3,99.9,20.0%,16.9°,28.6°,40.0,20.0%,1,0.0,0.165,0.134,0.319,40.0%,40.0%,20.0%,38.5%,65.0%,84.6%,10.5%,20.0%,166
Murray State,Nico Bermeo,All,44,6,81.8,81.4,81.5,16.7%,18.7°,-2.2°,0.0,0.0%,0,0.0,0.152,0.134,0.255,66.7%,0.0%,0.0%,45.5%,66.7%,90.0%,34.5%,25.0%,95
Louisiana,Clayton Pourciau,All,31,5,82.3,98.3,98.8,40.0%,-7.5°,11.9°,20.0,0.0%,0,0.143,0.2,0.133,0.215,80.0%,0.0%,20.0%,45.2%,58.8%,90.0%,28.6%,21.4%,47
Eastern Illinois,Jake Ottensmeier,All,25,5,83.8,-,-,20.0%,-17.9°,-13.3°,0.0,0.0%,0,0.143,0.21,0.133,0.201,100.0%,0.0%,0.0%,60.0%,78.6%,81.8%,36.4%,20.0%,159
North Florida,Seth Alford,All,45,12,84.4,100.8,102.5,41.7%,27.3°,12.9°,33.3,8.3%,1,0.167,0.239,0.133,0.323,25.0%,41.7%,25.0%,60.0%,95.2%,80.0%,29.2%,25.9%,118
North Alabama,Wes Walker,All,52,6,85.2,94.0,95.6,16.7%,28.0°,-,50.0,0.0%,0,0.1,0.094,0.133,0.119,16.7%,50.0%,16.7%,55.8%,87.0%,75.0%,31.0%,27.6%,47
St. Bonaventure,Alex Hebenstreit,All,26,5,89.8,109.5,109.5,40.0%,-13.2°,6.0°,20.0,0.0%,0,0.143,0.212,0.133,0.221,60.0%,0.0%,20.0%,46.2%,72.7%,75.0%,26.7%,33.3%,56
UAB,Tyler Harrington,All,51,9,87.4,102.0,102.3,44.4%,-2.9°,1.9°,22.2,0.0%,0,0.143,0.213,0.133,0.232,66.7%,11.1%,22.2%,64.7%,73.1%,78.9%,56.0%,39.4%,-3
Kansas,Mike Koszewski,All,31,6,82.9,94.5,94.8,0.0%,14.3°,-,33.3,0.0%,0,0.143,0.195,0.133,0.216,33.3%,33.3%,33.3%,29.0%,38.5%,80.0%,22.2%,33.3%,127
Illinois Wesleyan,Tyler Woltman,All,29,5,85.6,76.1,76.1,20.0%,3.1°,-5.6°,20.0,0.0%,0,0.143,0.246,0.133,0.238,60.0%,20.0%,20.0%,48.3%,76.9%,90.0%,25.0%,14.3%,112
Xavier,Landon Mensik,All,96,11,88.0,97.3,104.3,18.2%,15.4°,12.5°,27.3,0.0%,0,0.143,0.175,0.133,0.18,45.5%,18.2%,27.3%,44.8%,63.0%,75.9%,28.0%,41.9%,39
North Alabama,Matthew Delgado,All,71,12,83.4,90.9,91.1,8.3%,6.2°,-1.2°,33.3,0.0%,0,0.062,0.263,0.133,0.318,41.7%,16.7%,33.3%,49.3%,73.5%,88.0%,27.0%,11.4%,112
Merrimack,Cavan Brady,All,25,5,81.2,97.1,102.2,20.0%,36.9°,14.2°,20.0,0.0%,0,0.143,0.133,0.133,0.146,20.0%,60.0%,20.0%,68.0%,68.8%,90.9%,66.7%,17.6%,38
South Carolina,Max Kaufer,All,74,9,97.0,105.0,106.4,66.7%,16.0°,16.5°,11.1,0.0%,0,0.062,0.162,0.133,0.23,44.4%,22.2%,11.1%,36.5%,48.6%,72.2%,24.3%,40.7%,80
UVa Wise,Matt Frye,All,26,6,72.0,83.5,87.3,0.0%,16.2°,-,16.7,0.0%,0,0.143,0.174,0.133,0.174,50.0%,16.7%,16.7%,53.8%,64.3%,88.9%,41.7%,21.4%,60
Central Connecticut,Brady Short,All,28,6,92.7,97.7,99.2,33.3%,13.2°,4.1°,33.3,0.0%,0,0.143,0.277,0.133,0.308,50.0%,16.7%,16.7%,46.4%,53.3%,87.5%,38.5%,7.7%,0
South Dakota State,Carter Sintek,All,26,5,84.7,99.9,101.9,20.0%,12.3°,10.3°,40.0,0.0%,0,0.143,0.294,0.133,0.295,40.0%,20.0%,40.0%,53.8%,57.1%,87.5%,50.0%,7.1%,93
Chapman,Brady Altman,All,25,5,78.2,96.9,98.0,20.0%,10.7°,8.7°,60.0,0.0%,0,0.143,0.203,0.133,0.218,40.0%,20.0%,40.0%,52.0%,75.0%,100.0%,30.8%,15.4%,108
Central Michigan,Nathan Ball,All,40,10,67.4,78.9,81.5,20.0%,-5.0°,-6.7°,20.0,0.0%,0,0.143,0.182,0.133,0.172,70.0%,20.0%,10.0%,55.0%,59.1%,100.0%,50.0%,18.2%,47
Webber International,Brandon Sanchez,All,29,7,91.0,101.0,101.2,42.9%,4.3°,3.2°,28.6,0.0%,0,0.143,0.412,0.133,0.417,57.1%,14.3%,28.6%,31.0%,46.2%,100.0%,18.8%,11.1%,96
Princeton,Grant Werdesheim,All,113,15,80.1,95.3,98.6,20.0%,10.1°,0.8°,40.0,0.0%,0,0.042,0.15,0.133,0.253,40.0%,26.7%,20.0%,46.0%,66.7%,75.0%,30.8%,34.6%,100
Indiana,T.J. Schuyler,All,107,11,88.9,98.2,99.0,36.4%,10.1°,-0.3°,27.3,0.0%,0,0.0,0.158,0.128,0.27,36.4%,45.5%,18.2%,43.0%,73.2%,73.3%,24.2%,34.8%,88
North Florida,Cade Bush,All,60,7,88.0,79.2,79.2,14.3%,-3.9°,-6.4°,28.6,0.0%,0,0.083,0.213,0.128,0.245,57.1%,0.0%,28.6%,35.0%,52.6%,90.0%,26.8%,28.6%,102
Pacific,DJ Scott,All,54,10,88.5,94.9,95.2,20.0%,21.7°,-3.1°,10.0,0.0%,0,0.091,0.149,0.128,0.214,30.0%,50.0%,0.0%,40.7%,70.0%,100.0%,23.5%,0.0%,121
Louisville,George Baker,All,53,9,80.0,101.2,107.5,22.2%,-0.8°,11.6°,22.2,11.1%,1,0.067,0.15,0.127,0.212,66.7%,33.3%,0.0%,56.6%,70.8%,82.4%,44.8%,26.7%,16
Western Kentucky,Henry Brown,All,86,12,88.9,101.6,104.2,50.0%,8.0°,-1.7°,16.7,0.0%,0,0.059,0.246,0.126,0.296,58.3%,16.7%,25.0%,54.7%,78.8%,73.1%,39.6%,31.9%,92
USC,Richard Tejada III,All,81,14,87.6,102.6,107.5,35.7%,4.4°,-12.5°,21.4,0.0%,0,0.15,0.207,0.126,0.236,42.9%,28.6%,21.4%,59.3%,74.3%,76.9%,47.8%,25.0%,78
Wofford,David Wiley,All,176,29,84.8,98.1,103.0,20.7%,22.8°,11.3°,17.2,0.0%,0,0.088,0.182,0.125,0.23,37.9%,24.1%,13.8%,48.9%,66.2%,86.3%,35.4%,19.8%,84
Seton Hall,Casey Cumiskey,All,65,17,80.6,100.3,104.2,11.8%,13.5°,10.1°,17.6,0.0%,0,0.1,0.236,0.123,0.264,52.9%,11.8%,17.6%,49.2%,72.4%,100.0%,30.6%,12.5%,112
Ball State,Clay Jacobs,All,51,9,75.3,97.3,99.7,11.1%,13.2°,47.9°,11.1,0.0%,0,0.0,0.099,0.122,0.214,44.4%,22.2%,11.1%,31.4%,56.5%,92.3%,10.7%,25.0%,93
Cal State Fullerton,Nick Miller,All,34,5,86.5,98.5,102.9,20.0%,26.5°,14.6°,80.0,0.0%,0,0.0,0.367,0.122,0.455,0.0%,40.0%,60.0%,41.2%,78.6%,90.9%,15.0%,7.1%,115
George Washington,Conlon Walker,All,152,18,73.4,92.2,92.2,5.6%,10.4°,-6.8°,22.2,0.0%,0,0.036,0.171,0.121,0.245,50.0%,38.9%,11.1%,42.1%,60.3%,82.9%,30.9%,26.6%,68
Nicholls,Narvin Booker,All,102,13,76.5,84.4,93.5,7.7%,12.0°,-55.7°,30.8,0.0%,0,0.083,0.182,0.12,0.197,38.5%,30.8%,30.8%,44.1%,55.3%,80.8%,34.5%,33.3%,77
Grand Canyon,Eli Paton,All,109,21,90.1,105.5,106.6,42.9%,2.1°,14.3°,23.8,0.0%,0,0.129,0.267,0.12,0.294,57.1%,19.0%,23.8%,51.4%,65.2%,83.3%,41.3%,32.1%,34
Ohio State,Sal Mineo,All,57,6,69.9,87.9,93.4,0.0%,-24.0°,-,0.0,0.0%,0,0.083,0.109,0.119,0.151,83.3%,16.7%,0.0%,42.1%,55.0%,81.8%,35.1%,33.3%,62
Ohio State,Sal Mineo,All,57,6,69.9,87.9,93.4,0.0%,-24.0°,-,0.0,0.0%,0,0.083,0.167,0.119,0.167,83.3%,16.7%,0.0%,42.1%,63.0%,70.6%,23.3%,33.3%,53
Miami (OH),Tommy Harrison,All,63,7,71.7,66.9,68.5,14.3%,-16.5°,-6.2°,28.6,0.0%,0,0.077,0.122,0.119,0.157,85.7%,0.0%,14.3%,49.2%,75.9%,81.8%,26.5%,32.3%,110
UMass,Jared Munoz,All,32,6,72.0,94.2,97.5,16.7%,8.4°,2.4°,16.7,0.0%,0,0.125,0.144,0.116,0.144,50.0%,33.3%,16.7%,43.8%,64.7%,72.7%,20.0%,28.6%,92
Emmanuel (GA),Jesus Cruz,All,36,6,78.0,87.5,87.9,0.0%,22.2°,-,33.3,0.0%,0,0.125,0.194,0.116,0.193,33.3%,0.0%,33.3%,30.6%,46.2%,66.7%,21.7%,18.2%,160
NJIT,Jack Stead,All,38,7,81.5,97.1,100.0,14.3%,21.2°,19.2°,57.1,0.0%,0,0.125,0.364,0.116,0.381,14.3%,14.3%,57.1%,57.9%,82.4%,100.0%,38.1%,18.2%,147
Long Island,Chandler Ketchup,All,58,12,85.5,89.0,90.1,8.3%,18.8°,-11.0°,25.0,0.0%,0,0.125,0.228,0.116,0.23,41.7%,41.7%,16.7%,36.2%,50.0%,93.3%,21.4%,19.0%,69
Omaha,Tyler Palmer,All,28,5,93.2,98.1,101.1,20.0%,4.0°,17.4°,20.0,0.0%,0,0.143,0.22,0.116,0.239,40.0%,20.0%,20.0%,50.0%,64.3%,88.9%,35.7%,35.7%,100
Presbyterian,Cameron Mallo,All,34,8,80.3,92.0,95.4,25.0%,10.8°,0.9°,25.0,0.0%,0,0.125,0.258,0.116,0.258,50.0%,25.0%,25.0%,52.9%,86.7%,92.3%,26.3%,5.6%,145
Erskine,Quinn Allen,All,26,5,64.5,86.6,87.4,0.0%,-19.7°,-,40.0,0.0%,0,0.125,0.21,0.116,0.205,60.0%,0.0%,40.0%,50.0%,78.6%,100.0%,16.7%,7.7%,111
Arkansas-Pine Bluff,Collin McLemore,All,30,5,83.4,81.5,87.4,0.0%,-12.3°,-,20.0,0.0%,0,0.125,0.233,0.116,0.226,80.0%,0.0%,20.0%,56.7%,72.7%,81.2%,12.5%,17.6%,38
Mount Olive,Anthony Mitta,All,88,15,82.3,95.5,95.9,13.3%,27.4°,23.3°,20.0,0.0%,0,0.091,0.159,0.113,0.208,26.7%,40.0%,20.0%,38.6%,53.5%,95.7%,24.4%,14.7%,103
Milwaukee,Teige Lethert,All,56,6,76.7,86.3,87.5,0.0%,-3.2°,-,16.7,0.0%,0,0.0,0.165,0.113,0.248,100.0%,0.0%,0.0%,37.5%,53.3%,75.0%,19.2%,42.9%,104
St. Bonaventure,Christopher Hoalcraft,All,45,7,80.5,91.6,91.7,0.0%,7.7°,-,42.9,0.0%,0,0.091,0.116,0.111,0.13,42.9%,28.6%,14.3%,55.6%,65.2%,73.3%,45.5%,32.0%,-2
Rice,Gunnett Carlson,All,38,7,82.2,90.1,91.1,0.0%,-13.4°,-,14.3,0.0%,0,0.083,0.096,0.111,0.099,42.9%,14.3%,14.3%,55.3%,60.0%,66.7%,52.2%,57.1%,18
Valparaiso,Austin Amburgey,All,89,14,72.8,94.8,97.0,7.1%,13.2°,10.6°,14.3,0.0%,0,0.12,0.149,0.111,0.151,50.0%,28.6%,14.3%,51.7%,58.8%,95.0%,47.3%,34.8%,20
California,Matthew Thomas,All,70,9,86.9,98.6,108.2,11.1%,21.6°,14.4°,22.2,0.0%,0,0.071,0.183,0.111,0.233,44.4%,33.3%,22.2%,45.7%,66.7%,80.0%,30.0%,28.1%,84
Rider,Matthew Leahy,All,63,8,74.4,90.0,91.4,0.0%,1.6°,-,12.5,0.0%,0,0.071,0.04,0.111,0.152,37.5%,37.5%,0.0%,47.6%,73.1%,84.2%,29.7%,20.0%,111
Holy Cross,Sean Scanlon,All,164,18,79.9,96.9,97.7,16.7%,19.3°,15.5°,38.9,0.0%,0,0.061,0.121,0.11,0.186,44.4%,22.2%,27.8%,34.1%,51.9%,71.4%,16.9%,37.5%,87
Stetson,Nelphie Lopez,All,62,10,83.8,90.0,91.5,10.0%,5.7°,-16.0°,10.0,0.0%,0,0.125,0.135,0.109,0.127,70.0%,20.0%,10.0%,43.5%,61.3%,84.2%,25.8%,29.6%,41
UNLV,Chase Ditmar,All,62,5,88.7,99.5,102.4,20.0%,8.6°,1.5°,0.0,0.0%,0,0.0,0.079,0.105,0.17,60.0%,20.0%,0.0%,46.8%,56.2%,83.3%,36.7%,27.6%,104
Columbia,Jackson Brewer,All,71,10,83.7,98.9,101.2,30.0%,7.3°,16.0°,20.0,10.0%,1,0.067,0.209,0.104,0.276,50.0%,30.0%,10.0%,36.6%,50.0%,88.9%,22.9%,26.9%,83
Middle Tennessee,Cooper Clapp,All,33,5,81.5,85.7,86.0,0.0%,5.7°,-,20.0,0.0%,0,0.111,0.115,0.103,0.113,40.0%,20.0%,20.0%,57.6%,70.6%,83.3%,43.8%,31.6%,-10
VCU,Carter Richey,All,37,7,83.7,98.8,98.9,42.9%,1.5°,-0.1°,42.9,0.0%,0,0.111,0.212,0.103,0.273,42.9%,28.6%,28.6%,37.8%,66.7%,91.7%,10.5%,7.1%,118
Ave Maria,Harrison Rossi,All,31,8,68.7,91.5,91.6,0.0%,-5.5°,-,0.0,0.0%,0,0.111,0.099,0.103,0.114,50.0%,25.0%,0.0%,51.6%,91.7%,72.7%,26.3%,25.0%,146
William & Mary,Witt Scafidi,All,37,7,70.6,80.1,80.3,0.0%,1.9°,-,0.0,0.0%,0,0.125,0.131,0.103,0.124,85.7%,14.3%,0.0%,40.5%,75.0%,75.0%,14.3%,26.7%,153
South Alabama,Josh Stevenson,All,37,6,74.8,79.3,79.3,0.0%,-3.5°,-,0.0,0.0%,0,0.111,0.068,0.103,0.066,66.7%,16.7%,0.0%,35.1%,47.1%,75.0%,25.0%,38.5%,87
British Columbia,Mitchell Middlemiss,All,37,5,93.6,109.5,111.4,20.0%,-0.7°,9.6°,40.0,0.0%,0,0.111,0.187,0.103,0.204,40.0%,0.0%,40.0%,51.4%,87.5%,85.7%,41.4%,36.8%,144
Western Michigan,Cooper Hums,All,35,5,80.4,67.4,67.4,20.0%,1.8°,-0.2°,0.0,0.0%,0,0.111,0.107,0.103,0.206,80.0%,20.0%,0.0%,48.6%,73.7%,85.7%,18.8%,29.4%,114
UAB,Mayes White,All,55,6,87.5,96.1,96.4,33.3%,-11.0°,8.8°,33.3,0.0%,0,0.077,0.149,0.102,0.153,66.7%,0.0%,33.3%,43.6%,59.3%,68.8%,28.6%,41.7%,91
Ball State,Gavin Balius,All,76,12,80.2,94.7,95.5,8.3%,-5.5°,1.5°,25.0,0.0%,0,0.062,0.23,0.098,0.257,75.0%,0.0%,25.0%,32.9%,56.2%,83.3%,15.9%,24.0%,112
North Alabama,Leighton Jenkins,All,65,8,79.0,93.3,94.3,0.0%,-5.0°,-,12.5,0.0%,0,0.067,0.103,0.098,0.152,50.0%,12.5%,12.5%,46.2%,75.0%,85.7%,24.3%,26.7%,102
Texas Tech,Peyton Schulze,All,106,16,89.0,105.4,106.0,43.8%,7.8°,7.9°,18.8,0.0%,0,0.043,0.226,0.096,0.289,50.0%,25.0%,12.5%,51.9%,77.3%,88.2%,33.9%,32.7%,90
San Diego State,Evan Escobar,All,62,8,74.8,89.0,90.6,0.0%,18.3°,-,50.0,0.0%,0,0.062,0.115,0.095,0.115,37.5%,50.0%,12.5%,43.5%,42.9%,66.7%,44.1%,29.6%,-16
Bellarmine,Brady Morse,All,37,9,84.2,96.3,103.5,11.1%,25.3°,7.9°,33.3,0.0%,0,0.1,0.22,0.093,0.233,11.1%,44.4%,33.3%,48.6%,66.7%,78.6%,25.0%,16.7%,90
Hawaii,Xaige Lancaster,All,36,7,79.1,106.1,107.1,28.6%,-7.7°,6.5°,0.0,0.0%,0,0.1,0.242,0.093,0.234,85.7%,0.0%,14.3%,50.0%,70.6%,91.7%,31.6%,16.7%,84
Canisius,Eric Weeks,All,38,8,94.7,102.2,105.4,37.5%,18.1°,7.6°,37.5,0.0%,0,0.1,0.239,0.093,0.25,37.5%,50.0%,12.5%,55.3%,83.3%,80.0%,30.0%,23.8%,120
Omaha,Mason Gaines,All,35,6,90.2,100.0,101.3,50.0%,-0.2°,16.3°,33.3,0.0%,0,0.1,0.189,0.093,0.224,50.0%,33.3%,16.7%,51.4%,61.5%,87.5%,45.5%,44.4%,-5
UC Riverside,Jayden Lopez,All,41,5,92.7,101.1,102.5,40.0%,22.9°,16.8°,40.0,20.0%,1,0.1,0.145,0.093,0.186,40.0%,60.0%,0.0%,36.6%,66.7%,58.3%,13.0%,46.7%,131
Brown,Andrew Hanlon,All,33,5,84.6,92.9,93.9,0.0%,17.9°,-,40.0,0.0%,0,0.111,0.111,0.093,0.124,40.0%,40.0%,20.0%,42.4%,52.9%,77.8%,31.2%,28.6%,71
Mississippi College,Blaise Breerwood,All,30,5,87.2,85.8,85.8,20.0%,-1.6°,-10.5°,0.0,0.0%,0,0.0,0.157,0.092,0.224,80.0%,20.0%,0.0%,46.7%,77.8%,100.0%,33.3%,21.4%,90
Flagler,Jesse Sullivan,All,25,5,82.4,97.6,102.4,20.0%,26.9°,16.4°,20.0,0.0%,0,0.0,0.113,0.092,0.206,20.0%,60.0%,20.0%,48.0%,69.2%,100.0%,25.0%,16.7%,40
Union,Dyllon Barrett,All,79,11,74.6,89.8,91.0,0.0%,3.3°,-,9.1,0.0%,0,0.067,0.203,0.092,0.227,72.7%,18.2%,9.1%,43.0%,50.0%,100.0%,40.0%,8.8%,60
University of Montevallo,Ethan Huddleston,All,31,5,87.2,97.2,98.5,20.0%,25.6°,25.7°,40.0,0.0%,0,0.0,0.176,0.092,0.315,40.0%,60.0%,0.0%,35.5%,71.4%,80.0%,5.9%,18.2%,181
Erskine,Josh Hungler,All,39,5,83.6,90.3,90.3,0.0%,-7.0°,-,20.0,0.0%,0,0.0,0.167,0.092,0.243,80.0%,0.0%,20.0%,28.2%,53.8%,100.0%,15.4%,18.2%,121
South Carolina,Ryan Bakes,All,35,5,93.3,108.9,109.1,80.0%,8.8°,5.2°,60.0,20.0%,1,0.0,0.353,0.092,0.442,40.0%,0.0%,60.0%,42.9%,63.2%,75.0%,18.8%,33.3%,58
North Greenville,Landon Shaw,All,29,7,83.1,97.6,98.4,14.3%,-5.5°,23.5°,14.3,0.0%,0,0.0,0.251,0.092,0.341,71.4%,14.3%,14.3%,34.5%,70.0%,85.7%,15.8%,10.0%,155
Yale,Jeff Pierantoni,All,91,16,76.4,93.4,97.4,12.5%,15.6°,10.8°,18.8,0.0%,0,0.053,0.221,0.092,0.259,43.8%,43.8%,0.0%,41.8%,73.0%,74.1%,20.4%,21.1%,143
Emmanuel (GA),Ryan Muniz,All,28,6,74.1,91.6,93.2,0.0%,20.9°,-,33.3,0.0%,0,0.0,0.257,0.092,0.329,50.0%,0.0%,33.3%,50.0%,88.9%,75.0%,31.6%,28.6%,180
